Energy,Magnetization
-53904.0,3228.0
-53520.0,3220.0
-53540.0,3154.0
-53812.0,3508.0
-53804.0,3558.0
-53372.0,3640.0
-53964.0,4056.0
-54036.0,4254.0
-54136.0,4032.0
-53916.0,3962.0
-53688.0,3782.0
-53660.0,3888.0
-53808.0,3750.0
-53736.0,3840.0
-54004.0,3824.0
-53812.0,4082.0
-53572.0,3952.0
-54000.0,3958.0
-54128.0,4018.0
-53644.0,3990.0
-53820.0,3978.0
-54320.0,4144.0
-54520.0,4344.0
-54388.0,4456.0
-53832.0,4406.0
-54228.0,4202.0
-53820.0,4160.0
-54376.0,4266.0
-54428.0,4086.0
-54296.0,3980.0
-54372.0,3864.0
-54428.0,3766.0
-54716.0,3702.0
-54320.0,3402.0
-54064.0,3456.0
-53528.0,3486.0
-53744.0,3410.0
-53896.0,3516.0
-53900.0,3408.0
-53736.0,3354.0
-53256.0,3414.0
-53316.0,3218.0
-54120.0,3238.0
-53648.0,3220.0
-54204.0,3216.0
-54016.0,3334.0
-54348.0,3694.0
-54276.0,3518.0
-54420.0,3758.0
-54460.0,3810.0
-54328.0,3920.0
-54632.0,3752.0
-54888.0,3540.0
-54484.0,3218.0
-54448.0,3090.0
-54424.0,3096.0
-54708.0,3328.0
-54400.0,3594.0
-54668.0,3810.0
-54656.0,3902.0
-54808.0,3590.0
-53916.0,3682.0
-54832.0,3690.0
-54648.0,3650.0
-54556.0,3780.0
-54140.0,3804.0
-54328.0,3752.0
-54492.0,3790.0
-54300.0,3702.0
-54084.0,4106.0
-54568.0,4378.0
-54988.0,4346.0
-55008.0,4464.0
-55000.0,4550.0
-55252.0,4516.0
-54960.0,4506.0
-54776.0,4788.0
-55020.0,4656.0
-54904.0,4632.0
-54480.0,4724.0
-54232.0,4622.0
-54660.0,4704.0
-54764.0,4688.0
-54920.0,4938.0
-55420.0,4798.0
-55192.0,4726.0
-55416.0,4810.0
-55280.0,4922.0
-55052.0,5032.0
-54984.0,4788.0
-54612.0,4746.0
-54856.0,4864.0
-55648.0,4784.0
-54868.0,4560.0
-54432.0,4648.0
-54832.0,4436.0
-54824.0,4492.0
-54720.0,4308.0
-54712.0,3982.0
-54412.0,4364.0
-54196.0,4260.0
-53992.0,4628.0
-54488.0,4638.0
-54904.0,4952.0
-54528.0,5028.0
-54260.0,4916.0
-54544.0,4716.0
-54452.0,4860.0
-54308.0,4626.0
-54948.0,4866.0
-54948.0,4766.0
-54796.0,4672.0
-55056.0,4640.0
-55320.0,4794.0
-54856.0,4758.0
-54372.0,4782.0
-54884.0,4790.0
-54500.0,4554.0
-54712.0,4724.0
-54864.0,4824.0
-55264.0,4706.0
-55096.0,4834.0
-55160.0,4998.0
-55008.0,4978.0
-54828.0,4922.0
-54584.0,5040.0
-54100.0,4984.0
-54440.0,4922.0
-54720.0,4680.0
-54584.0,4678.0
-54780.0,4448.0
-54592.0,4350.0
-54188.0,4548.0
-54136.0,4728.0
-54384.0,4894.0
-54508.0,4852.0
-54396.0,4866.0
-54780.0,5112.0
-55156.0,4986.0
-54916.0,5176.0
-54956.0,5388.0
-55652.0,5192.0
-55352.0,4964.0
-55352.0,4760.0
-55428.0,5064.0
-55620.0,5040.0
-55716.0,5174.0
-55512.0,5252.0
-56008.0,5080.0
-55652.0,5318.0
-55804.0,5266.0
-56016.0,5084.0
-55864.0,5280.0
-55948.0,5102.0
-55988.0,4784.0
-55532.0,4782.0
-55132.0,4682.0
-55276.0,4436.0
-55336.0,4320.0
-55144.0,4336.0
-55260.0,4288.0
-55228.0,4154.0
-54720.0,4298.0
-54816.0,4308.0
-55824.0,4286.0
-55540.0,4394.0
-55132.0,4622.0
-55012.0,4684.0
-55540.0,4642.0
-55008.0,4446.0
-54680.0,4632.0
-54836.0,4886.0
-54836.0,5008.0
-54640.0,5176.0
-54844.0,4970.0
-55268.0,5420.0
-55332.0,5156.0
-55076.0,5400.0
-55036.0,5538.0
-55096.0,5544.0
-54820.0,5646.0
-54812.0,5456.0
-54836.0,5534.0
-54380.0,5698.0
-54692.0,5762.0
-55044.0,5712.0
-55428.0,5876.0
-55324.0,5956.0
-55460.0,6196.0
-55856.0,6078.0
-56012.0,6228.0
-55992.0,6268.0
-55684.0,6426.0
-55120.0,6310.0
-55372.0,6432.0
-55340.0,6104.0
-55188.0,6036.0
-55476.0,6142.0
-55092.0,5954.0
-55120.0,6112.0
-54904.0,5974.0
-55416.0,5850.0
-54964.0,5858.0
-55172.0,6042.0
-55116.0,6104.0
-55052.0,6326.0
-54940.0,6156.0
-55272.0,6320.0
-55356.0,6060.0
-54992.0,6034.0
-54856.0,6212.0
-54420.0,6288.0
-54744.0,6088.0
-54952.0,5914.0
-54580.0,5666.0
-55064.0,5652.0
-54976.0,5782.0
-54372.0,5656.0
-54504.0,5294.0
-54696.0,5580.0
-55148.0,5574.0
-54948.0,5746.0
-55328.0,5560.0
-55556.0,5670.0
-55388.0,5358.0
-55196.0,5234.0
-55504.0,5216.0
-55844.0,5086.0
-55660.0,5046.0
-55436.0,5250.0
-55592.0,5210.0
-55512.0,5178.0
-55724.0,5240.0
-55932.0,5134.0
-55808.0,4968.0
-55736.0,5090.0
-55820.0,5194.0
-55944.0,5254.0
-55692.0,5114.0
-56032.0,5232.0
-56088.0,5230.0
-55848.0,5588.0
-55724.0,5418.0
-55456.0,5624.0
-55420.0,5436.0
-55156.0,5550.0
-55212.0,5416.0
-54948.0,5468.0
-55052.0,5860.0
-55200.0,6174.0
-55644.0,5850.0
-55880.0,6258.0
-55732.0,6348.0
-55588.0,6044.0
-55676.0,6164.0
-55860.0,6386.0
-55340.0,6500.0
-55296.0,6190.0
-55024.0,6442.0
-55056.0,6118.0
-55852.0,6190.0
-55964.0,6416.0
-56036.0,6420.0
-56060.0,6568.0
-56052.0,6646.0
-56040.0,6570.0
-55836.0,6460.0
-55972.0,6258.0
-55940.0,6532.0
-56208.0,6524.0
-56404.0,6722.0
-56324.0,6714.0
-55916.0,6776.0
-56136.0,6962.0
-56136.0,7028.0
-55916.0,7144.0
-55808.0,6946.0
-55440.0,6776.0
-55952.0,7004.0
-55620.0,6962.0
-55668.0,6732.0
-55420.0,7046.0
-55692.0,7034.0
-55480.0,7236.0
-54944.0,6930.0
-55240.0,6628.0
-55584.0,6658.0
-55600.0,6458.0
-55824.0,6398.0
-56208.0,6500.0
-55840.0,6754.0
-55828.0,7120.0
-55696.0,6930.0
-55896.0,6642.0
-55496.0,6652.0
-55616.0,6842.0
-55776.0,6888.0
-56180.0,6918.0
-56028.0,7150.0
-56196.0,7532.0
-55500.0,7318.0
-55568.0,7512.0
-55692.0,7438.0
-55444.0,7290.0
-55748.0,7174.0
-55792.0,7110.0
-55468.0,6810.0
-55872.0,6642.0
-55472.0,6736.0
-55364.0,6486.0
-55904.0,6432.0
-55060.0,6168.0
-55228.0,6170.0
-55344.0,6474.0
-54844.0,6440.0
-55320.0,6592.0
-55332.0,6500.0
-55244.0,6428.0
-55232.0,6408.0
-55268.0,5938.0
-55196.0,5958.0
-55244.0,5942.0
-54800.0,6038.0
-54948.0,5568.0
-54876.0,6042.0
-54996.0,6328.0
-54788.0,6514.0
-54668.0,6464.0
-54692.0,6216.0
-54876.0,6056.0
-54568.0,6084.0
-54824.0,6016.0
-54936.0,6188.0
-55712.0,6510.0
-55128.0,6136.0
-55252.0,6066.0
-55196.0,6036.0
-54928.0,5894.0
-55064.0,5992.0
-54632.0,6148.0
-54644.0,6068.0
-54740.0,6250.0
-54748.0,6372.0
-54992.0,6234.0
-55372.0,6228.0
-55196.0,5930.0
-55576.0,5932.0
-55564.0,5812.0
-55196.0,5580.0
-55296.0,5466.0
-55384.0,5198.0
-55172.0,4914.0
-55408.0,4714.0
-55688.0,4772.0
-56068.0,4770.0
-56324.0,4692.0
-56448.0,4612.0
-56044.0,4832.0
-55848.0,4958.0
-56020.0,4942.0
-55400.0,5140.0
-55448.0,5562.0
-55468.0,6050.0
-56092.0,6038.0
-55768.0,6046.0
-55628.0,6212.0
-55968.0,6288.0
-55364.0,6202.0
-54976.0,6256.0
-55564.0,6252.0
-55428.0,6462.0
-55780.0,6542.0
-56128.0,6346.0
-56116.0,6124.0
-55528.0,6176.0
-55708.0,6190.0
-55804.0,5934.0
-55496.0,5898.0
-55488.0,5618.0
-55568.0,5640.0
-55472.0,5878.0
-55660.0,5784.0
-55392.0,5610.0
-55572.0,5650.0
-55680.0,5666.0
-55876.0,5712.0
-55488.0,5416.0
-55180.0,5462.0
-55172.0,5312.0
-55060.0,5412.0
-55204.0,5308.0
-55304.0,5152.0
-55304.0,5064.0
-55296.0,5122.0
-55060.0,4976.0
-55072.0,4976.0
-54700.0,5010.0
-54172.0,5376.0
-54488.0,5348.0
-54736.0,5414.0
-55312.0,5302.0
-55648.0,5300.0
-55580.0,5252.0
-56072.0,5286.0
-56160.0,5402.0
-56412.0,5454.0
-56000.0,5344.0
-55628.0,5294.0
-55480.0,5450.0
-55188.0,5334.0
-55268.0,5300.0
-55220.0,5248.0
-55620.0,5450.0
-55992.0,5558.0
-55444.0,5330.0
-55812.0,5268.0
-55904.0,5072.0
-55292.0,5090.0
-55336.0,5236.0
-55772.0,5660.0
-56212.0,5558.0
-55828.0,5476.0
-55888.0,5766.0
-55384.0,5616.0
-55412.0,5636.0
-55560.0,5722.0
-55560.0,5800.0
-55764.0,5738.0
-55984.0,5734.0
-56408.0,5888.0
-56512.0,5848.0
-56420.0,5872.0
-55908.0,6078.0
-56172.0,5876.0
-56164.0,5810.0
-56316.0,6160.0
-56100.0,6086.0
-56100.0,5972.0
-56204.0,5900.0
-55536.0,6116.0
-55652.0,6014.0
-55360.0,6188.0
-56140.0,6304.0
-56000.0,6272.0
-56244.0,6094.0
-55888.0,6286.0
-55952.0,6338.0
-56080.0,6216.0
-55988.0,6372.0
-56384.0,6206.0
-56412.0,6156.0
-56556.0,6336.0
-56980.0,6092.0
-56560.0,6282.0
-56360.0,6130.0
-57120.0,6112.0
-56988.0,5882.0
-56668.0,5714.0
-56400.0,5780.0
-56324.0,5818.0
-56640.0,5836.0
-56580.0,5950.0
-56556.0,5964.0
-56592.0,6078.0
-56288.0,5952.0
-56548.0,6048.0
-56216.0,6074.0
-56280.0,6018.0
-55880.0,6100.0
-55752.0,6164.0
-56192.0,6372.0
-56308.0,6424.0
-56104.0,6518.0
-56332.0,6524.0
-56084.0,6642.0
-55768.0,6364.0
-55932.0,6124.0
-55968.0,6110.0
-56100.0,6156.0
-56500.0,6208.0
-56916.0,6050.0
-56420.0,6466.0
-56880.0,6292.0
-56808.0,6308.0
-56648.0,6356.0
-57248.0,6302.0
-57408.0,6410.0
-57292.0,6154.0
-56736.0,6074.0
-56720.0,5878.0
-56352.0,5818.0
-55912.0,6002.0
-55848.0,5992.0
-56068.0,6286.0
-56100.0,6490.0
-55924.0,6220.0
-55760.0,6074.0
-56056.0,6230.0
-55528.0,6130.0
-56184.0,6234.0
-56072.0,6262.0
-56232.0,6382.0
-56176.0,6248.0
-56052.0,6168.0
-55984.0,6484.0
-55820.0,6566.0
-55772.0,6390.0
-55876.0,6344.0
-55812.0,6762.0
-55596.0,6606.0
-55648.0,6528.0
-55540.0,6290.0
-55740.0,6334.0
-55808.0,6064.0
-56228.0,6300.0
-55568.0,6464.0
-55484.0,6514.0
-55080.0,6436.0
-54840.0,6274.0
-55524.0,6042.0
-55864.0,6054.0
-55548.0,6280.0
-55828.0,6062.0
-55296.0,6116.0
-54840.0,5894.0
-54852.0,6000.0
-55040.0,5450.0
-55640.0,5694.0
-55712.0,5760.0
-55080.0,5822.0
-55316.0,5532.0
-55544.0,5478.0
-55188.0,5358.0
-55076.0,5462.0
-55372.0,5850.0
-55168.0,6076.0
-55676.0,6244.0
-55688.0,6266.0
-56048.0,6054.0
-56364.0,6190.0
-56444.0,6190.0
-55856.0,6350.0
-55912.0,6380.0
-55712.0,6420.0
-55200.0,6242.0
-55544.0,6214.0
-55420.0,6358.0
-55448.0,6344.0
-54920.0,6592.0
-55536.0,6734.0
-55604.0,6876.0
-55664.0,6514.0
-55508.0,6390.0
-56220.0,6750.0
-56224.0,6966.0
-55980.0,6932.0
-56116.0,7032.0
-56092.0,7112.0
-55980.0,6914.0
-55896.0,6892.0
-55460.0,6626.0
-56136.0,6916.0
-55632.0,7084.0
-56424.0,7006.0
-56004.0,6974.0
-55804.0,6836.0
-55756.0,7046.0
-55728.0,7414.0
-56064.0,7454.0
-55668.0,7562.0
-56344.0,7562.0
-56156.0,7816.0
-56188.0,7802.0
-55636.0,7596.0
-56080.0,7880.0
-55872.0,7780.0
-55976.0,7750.0
-55840.0,7542.0
-56156.0,7574.0
-56344.0,7410.0
-56332.0,7548.0
-56436.0,7380.0
-56400.0,7602.0
-56264.0,7246.0
-55980.0,7000.0
-56360.0,7150.0
-56172.0,7100.0
-56436.0,7182.0
-56680.0,6776.0
-56496.0,6882.0
-56532.0,7060.0
-55904.0,6982.0
-56380.0,7014.0
-56552.0,7102.0
-56500.0,6994.0
-56460.0,7002.0
-56628.0,6902.0
-56640.0,6732.0
-56592.0,6552.0
-56564.0,6514.0
-56360.0,6522.0
-56992.0,6620.0
-56964.0,6706.0
-56560.0,6870.0
-56308.0,7042.0
-56436.0,6938.0
-57092.0,7074.0
-57424.0,7320.0
-57396.0,7270.0
-57468.0,7382.0
-57444.0,7566.0
-56952.0,7416.0
-56860.0,7218.0
-57092.0,7308.0
-57544.0,7590.0
-57444.0,7586.0
-57708.0,7510.0
-57316.0,7504.0
-57248.0,7454.0
-56512.0,6964.0
-56928.0,7258.0
-56696.0,7186.0
-56624.0,7146.0
-56196.0,7146.0
-56492.0,7044.0
-56748.0,7526.0
-56812.0,7436.0
-56584.0,7510.0
-56348.0,7782.0
-56368.0,8104.0
-56560.0,8110.0
-56544.0,8056.0
-56412.0,7886.0
-56896.0,8082.0
-56684.0,8294.0
-56812.0,7982.0
-56504.0,7828.0
-56700.0,8212.0
-57228.0,8204.0
-56676.0,7812.0
-56016.0,7480.0
-56128.0,7194.0
-56472.0,7100.0
-56924.0,7212.0
-56948.0,7286.0
-56520.0,7308.0
-56268.0,7150.0
-56320.0,7234.0
-56336.0,7176.0
-56568.0,7210.0
-56248.0,7228.0
-56276.0,7052.0
-56344.0,7138.0
-56024.0,6946.0
-56000.0,6942.0
-56424.0,7268.0
-56020.0,7200.0
-56096.0,6998.0
-55936.0,7118.0
-56008.0,7122.0
-55884.0,7228.0
-55548.0,6818.0
-56092.0,6718.0
-56204.0,6688.0
-55756.0,6534.0
-55796.0,6582.0
-55216.0,6620.0
-55084.0,6384.0
-54908.0,6216.0
-55272.0,5882.0
-55864.0,6030.0
-55628.0,6022.0
-55692.0,5916.0
-55248.0,6106.0
-55216.0,5906.0
-55424.0,5948.0
-55612.0,6212.0
-55760.0,6040.0
-56272.0,6290.0
-56476.0,6308.0
-56564.0,6108.0
-56196.0,5878.0
-55972.0,5774.0
-55716.0,5924.0
-55816.0,6064.0
-56248.0,6108.0
-56148.0,6404.0
-55908.0,6604.0
-55672.0,6526.0
-55712.0,6326.0
-55960.0,6362.0
-56380.0,6462.0
-56184.0,6352.0
-55416.0,6254.0
-55496.0,6336.0
-55456.0,6516.0
-55300.0,6238.0
-55548.0,6208.0
-55756.0,6324.0
-55900.0,6352.0
-55928.0,6128.0
-55944.0,5988.0
-55428.0,5736.0
-55864.0,5564.0
-55812.0,5582.0
-56012.0,5776.0
-56268.0,5628.0
-56044.0,5732.0
-55864.0,5746.0
-55808.0,5878.0
-56352.0,5788.0
-56144.0,5792.0
-55928.0,5770.0
-55652.0,5608.0
-55716.0,5758.0
-56260.0,5422.0
-55624.0,5508.0
-56068.0,5600.0
-56112.0,5732.0
-55964.0,5632.0
-55248.0,5514.0
-55132.0,4992.0
-55956.0,5088.0
-56044.0,5160.0
-56004.0,5134.0
-55664.0,5360.0
-55452.0,4866.0
-55716.0,4736.0
-56016.0,4678.0
-56076.0,4766.0
-56196.0,4740.0
-55436.0,4646.0
-56244.0,4758.0
-56064.0,4992.0
-55732.0,4882.0
-55448.0,4854.0
-55444.0,5088.0
-56236.0,5040.0
-56108.0,5196.0
-56228.0,5288.0
-56532.0,5224.0
-56804.0,5300.0
-56064.0,5018.0
-55540.0,4788.0
-55860.0,4904.0
-55344.0,4956.0
-55796.0,5192.0
-56340.0,5392.0
-55992.0,5282.0
-55992.0,5064.0
-55668.0,5096.0
-56096.0,5230.0
-56420.0,5196.0
-56036.0,5468.0
-55740.0,5490.0
-55804.0,5786.0
-56204.0,5914.0
-56180.0,6332.0
-56140.0,6370.0
-56048.0,6568.0
-55956.0,6520.0
-55352.0,6512.0
-55200.0,6252.0
-54656.0,6336.0
-55104.0,6252.0
-54508.0,6284.0
-54592.0,5956.0
-55044.0,5856.0
-55456.0,5744.0
-55820.0,5622.0
-56328.0,5558.0
-55980.0,5330.0
-56056.0,5008.0
-56264.0,5108.0
-56116.0,4774.0
-56972.0,5066.0
-57000.0,5308.0
-56544.0,5270.0
-55972.0,5116.0
-56120.0,5086.0
-56132.0,5154.0
-56044.0,5154.0
-56036.0,4940.0
-56632.0,4980.0
-56548.0,5142.0
-56664.0,4966.0
-56796.0,4894.0
-57276.0,4830.0
-56832.0,4720.0
-56776.0,4650.0
-56676.0,4610.0
-56780.0,4562.0
-56524.0,4272.0
-56160.0,4318.0
-55652.0,4526.0
-56120.0,4440.0
-55920.0,4382.0
-55940.0,4134.0
-55608.0,4298.0
-55932.0,4578.0
-56132.0,4740.0
-56096.0,4730.0
-55956.0,4614.0
-55928.0,4510.0
-55772.0,4134.0
-55560.0,4024.0
-55744.0,4058.0
-55960.0,4168.0
-55728.0,4286.0
-55948.0,4274.0
-55640.0,3982.0
-55588.0,4206.0
-55552.0,4316.0
-55848.0,4604.0
-55968.0,4820.0
-56188.0,4556.0
-56208.0,4458.0
-56348.0,4394.0
-55324.0,4432.0
-56088.0,4730.0
-55944.0,4578.0
-56120.0,4666.0
-56592.0,4760.0
-56004.0,4586.0
-55596.0,4460.0
-55812.0,4440.0
-55808.0,4292.0
-55944.0,4318.0
-56752.0,4286.0
-56716.0,4212.0
-57208.0,3966.0
-57228.0,4160.0
-56816.0,4252.0
-55952.0,4564.0
-55756.0,4430.0
-56072.0,4292.0
-55692.0,4252.0
-55704.0,4462.0
-55812.0,4650.0
-56120.0,4824.0
-56056.0,4766.0
-56116.0,4848.0
-56284.0,4784.0
-56444.0,5098.0
-56180.0,5362.0
-56088.0,5714.0
-55720.0,5626.0
-56088.0,5444.0
-56692.0,5494.0
-56560.0,5338.0
-56524.0,5556.0
-56308.0,5764.0
-56044.0,5720.0
-55808.0,5362.0
-55500.0,5240.0
-55624.0,5228.0
-56064.0,5332.0
-55932.0,5138.0
-55736.0,5018.0
-56084.0,4898.0
-55936.0,4866.0
-55880.0,4900.0
-55688.0,4992.0
-55204.0,4866.0
-55412.0,4910.0
-55864.0,4992.0
-56164.0,5218.0
-56048.0,5164.0
-55672.0,4974.0
-55512.0,4914.0
-55864.0,5060.0
-55616.0,5148.0
-55628.0,5212.0
-55380.0,5126.0
-55840.0,5336.0
-55884.0,5200.0
-55952.0,5258.0
-55676.0,5120.0
-55976.0,4948.0
-55640.0,5058.0
-55724.0,4942.0
-55472.0,4882.0
-55316.0,4470.0
-55104.0,4798.0
-55336.0,4736.0
-54744.0,4842.0
-54896.0,4990.0
-54936.0,5138.0
-55660.0,4952.0
-55904.0,5176.0
-55620.0,5080.0
-55296.0,5178.0
-55112.0,5268.0
-55236.0,5342.0
-55640.0,5320.0
-55532.0,5090.0
-56020.0,4998.0
-55840.0,5194.0
-55964.0,5152.0
-55412.0,5488.0
-55440.0,5632.0
-55276.0,5592.0
-55436.0,5584.0
-55500.0,5368.0
-55780.0,5514.0
-55176.0,5282.0
-55680.0,5404.0
-55504.0,5528.0
-55984.0,5480.0
-56096.0,5484.0
-55660.0,5464.0
-55560.0,5514.0
-55140.0,5302.0
-55416.0,5234.0
-55484.0,5404.0
-55472.0,5530.0
-56032.0,5534.0
-55904.0,5848.0
-55936.0,5768.0
-55848.0,5892.0
-55588.0,5980.0
-55800.0,5714.0
-55764.0,5668.0
-55416.0,5626.0
-55292.0,5630.0
-55600.0,5650.0
-56164.0,5642.0
-56132.0,5732.0
-55648.0,5598.0
-56024.0,5574.0
-56060.0,5446.0
-56272.0,5522.0
-56176.0,5584.0
-55580.0,5870.0
-55552.0,6118.0
-55092.0,5982.0
-55268.0,5940.0
-54956.0,5966.0
-54892.0,5976.0
-54928.0,6102.0
-55252.0,6162.0
-55880.0,6202.0
-55948.0,6346.0
-55616.0,6524.0
-55756.0,6340.0
-55732.0,6292.0
-55880.0,6338.0
-55356.0,6170.0
-55316.0,6290.0
-55760.0,6238.0
-55708.0,5944.0
-55932.0,6042.0
-55432.0,6128.0
-55956.0,6172.0
-55564.0,6090.0
-55784.0,6236.0
-55816.0,6060.0
-55936.0,6062.0
-56064.0,6004.0
-55948.0,5808.0
-55600.0,6092.0
-55708.0,6106.0
-55868.0,5982.0
-55384.0,5990.0
-54948.0,6056.0
-54772.0,6082.0
-54652.0,6226.0
-54432.0,6308.0
-54648.0,6542.0
-55192.0,6304.0
-55436.0,6354.0
-55312.0,6172.0
-56084.0,6218.0
-55744.0,5994.0
-55296.0,6168.0
-55668.0,5952.0
-55628.0,5888.0
-55684.0,5962.0
-55320.0,6078.0
-55120.0,6088.0
-55460.0,6230.0
-55432.0,6232.0
-55140.0,5958.0
-55200.0,5936.0
-55156.0,5946.0
-54988.0,5956.0
-55112.0,6166.0
-55064.0,6230.0
-55216.0,6276.0
-55224.0,6272.0
-55644.0,6346.0
-55636.0,6234.0
-55456.0,5870.0
-55452.0,5844.0
-55612.0,5786.0
-56320.0,5788.0
-56332.0,5908.0
-56176.0,6196.0
-56136.0,6056.0
-55816.0,5982.0
-55692.0,6380.0
-55496.0,6408.0
-54884.0,6492.0
-55416.0,6688.0
-55336.0,6832.0
-55452.0,7020.0
-54924.0,6770.0
-55368.0,6646.0
-55472.0,6484.0
-55116.0,6204.0
-54780.0,6474.0
-55160.0,6612.0
-55204.0,6704.0
-55424.0,6726.0
-55520.0,6534.0
-55460.0,6170.0
-55284.0,6214.0
-55328.0,6098.0
-55996.0,6224.0
-55964.0,6210.0
-55884.0,6074.0
-55912.0,6026.0
-55740.0,5768.0
-55764.0,5796.0
-55552.0,5580.0
-55272.0,5526.0
-55444.0,5592.0
-55588.0,5992.0
-55736.0,6304.0
-55368.0,6044.0
-55164.0,6242.0
-55536.0,6236.0
-55560.0,6106.0
-55568.0,6004.0
-55664.0,5972.0
-55176.0,6038.0
-55604.0,6040.0
-56216.0,6282.0
-55848.0,6202.0
-55720.0,6376.0
-55432.0,6378.0
-55660.0,6402.0
-55756.0,6544.0
-55852.0,6284.0
-55648.0,6422.0
-55608.0,6420.0
-55692.0,6568.0
-56168.0,6792.0
-55804.0,6840.0
-55772.0,6642.0
-55428.0,6582.0
-55304.0,6482.0
-55516.0,6074.0
-55204.0,5894.0
-54868.0,5858.0
-54696.0,5958.0
-55096.0,6134.0
-55748.0,6094.0
-55400.0,6148.0
-55308.0,5982.0
-55596.0,6060.0
-55824.0,6192.0
-55508.0,6304.0
-56356.0,6092.0
-56096.0,5936.0
-55832.0,6214.0
-55632.0,6052.0
-55896.0,6102.0
-55544.0,5972.0
-55536.0,6020.0
-55920.0,5864.0
-55556.0,5850.0
-55568.0,6000.0
-55076.0,6008.0
-55788.0,5952.0
-55444.0,6052.0
-55368.0,6066.0
-55384.0,6122.0
-55596.0,6366.0
-55064.0,6100.0
-55744.0,5996.0
-55344.0,5950.0
-55764.0,5868.0
-55572.0,5876.0
-55756.0,5728.0
-55676.0,5410.0
-55672.0,5330.0
-55516.0,5458.0
-55792.0,5468.0
-55712.0,5596.0
-56120.0,5512.0
-55984.0,5314.0
-55616.0,5496.0
-55212.0,5624.0
-54592.0,5528.0
-54860.0,5376.0
-54896.0,5576.0
-54888.0,5510.0
-54896.0,5250.0
-54820.0,5002.0
-55124.0,5108.0
-54932.0,4874.0
-55448.0,4786.0
-55360.0,4794.0
-55380.0,4718.0
-55328.0,4486.0
-55728.0,4640.0
-56044.0,4674.0
-55932.0,4348.0
