Energy,Magnetization
-63495.99999997682,32720.0
-63370.29999997684,32686.0
-63625.89999997679,32758.0
-64041.49999997674,32830.0
-64346.599999976665,32932.0
-64011.49999997659,33030.0
-63939.799999976705,32876.0
-63919.899999976646,32958.0
-64621.9999999765,33160.0
-64529.7999999765,33156.0
-64409.39999997645,33228.0
-64320.299999976465,33206.0
-64580.69999997646,33214.0
-64078.49999997655,33090.0
-64513.7999999765,33156.0
-64204.89999997657,33058.0
-64139.39999997671,32868.0
-63656.3999999767,32888.0
-64114.599999976606,33012.0
-64517.799999976385,33316.0
-64321.19999997645,33224.0
-64351.19999997648,33184.0
-64528.399999976406,33288.0
-63718.699999976605,33014.0
-63965.19999997657,33064.0
-64346.899999976544,33098.0
-64179.29999997654,33106.0
-63950.599999976606,33012.0
-63824.49999997658,33050.0
-64062.99999997654,33100.0
-64236.29999997658,33046.0
-64323.19999997648,33184.0
-64125.09999997663,32982.0
-64073.79999997662,32996.0
-63158.4999999769,32610.0
-63044.69999997698,32494.0
-63018.89999997689,32618.0
-63500.2999999767,32886.0
-63902.8999999766,33018.0
-63819.0999999766,33022.0
-63445.799999976734,32836.0
-63655.39999997665,32948.0
-63726.199999976554,33084.0
-63434.19999997673,32844.0
-63882.9999999766,33020.0
-63648.299999976756,32806.0
-64069.79999997662,32996.0
-63468.199999976816,32724.0
-63588.2999999767,32886.0
-64207.69999997659,33034.0
-64030.499999976666,32930.0
-63707.499999976826,32710.0
-63686.49999997678,32770.0
-63931.099999976715,32862.0
-63529.79999997685,32676.0
-63540.99999997692,32580.0
-63458.89999997689,32618.0
-63167.49999997706,32390.0
-63459.599999977,32472.0
-63404.699999976925,32574.0
-63635.399999976944,32548.0
-63822.09999997685,32682.0
-63763.39999997683,32708.0
-63786.99999997689,32620.0
-63677.69999997691,32594.0
-63676.099999976934,32562.0
-63613.299999976975,32506.0
-63079.89999997711,32318.0
-62596.19999997734,32004.0
-63020.199999977165,32244.0
-63355.79999997694,32556.0
-63321.199999976976,32504.0
-63577.399999976915,32588.0
-64085.39999997668,32908.0
-63687.79999997688,32636.0
-63792.69999997687,32654.0
-63297.09999997686,32662.0
-63254.29999997684,32686.0
-63324.799999976865,32656.0
-62889.699999977085,32354.0
-63375.299999976945,32546.0
-63465.19999997692,32584.0
-63923.39999997677,32788.0
-63964.19999997664,32964.0
-63595.9999999767,32880.0
-63632.499999976695,32890.0
-63987.39999997665,32948.0
-63990.49999997655,33090.0
-64400.6999999764,33294.0
-64354.69999997643,33254.0
-64379.29999997648,33186.0
-64029.49999997662,32990.0
-63698.499999976666,32930.0
-64087.999999976586,33040.0
-64025.99999997656,33080.0
-64131.79999997653,33116.0
-64522.09999997638,33322.0
-64385.49999997645,33230.0
-63851.899999976646,32958.0
-63776.69999997675,32814.0
-63635.39999997683,32708.0
-63711.99999997682,32720.0
-63317.099999977036,32422.0
-63591.39999997706,32388.0
-63533.199999976976,32504.0
-63456.79999997698,32496.0
-63633.19999997692,32584.0
-63524.49999997693,32570.0
-63546.89999997689,32618.0
-64069.599999976854,32672.0
-64125.599999976796,32752.0
-63981.09999997686,32662.0
-63842.799999976894,32616.0
-63699.79999997694,32556.0
-63673.59999997691,32592.0
-63560.49999997693,32570.0
-63398.39999997702,32448.0
-63655.59999997688,32632.0
-63421.999999976964,32520.0
-63284.79999997698,32496.0
-62922.399999977075,32368.0
-62253.7999999772,32196.0
-63261.199999977034,32424.0
-63147.199999977005,32464.0
-63194.69999997701,32454.0
-63562.69999997684,32694.0
-63311.19999997689,32624.0
-63758.69999997678,32774.0
-63714.799999976836,32696.0
-63120.699999976925,32574.0
-63704.199999976816,32724.0
-63703.19999997683,32704.0
-63717.49999997674,32830.0
-63522.59999997678,32772.0
-64054.29999997661,33006.0
-63942.99999997666,32940.0
-64309.89999997656,33078.0
-64505.499999976564,33070.0
-64313.599999976504,33152.0
-64657.79999997633,33396.0
-64294.49999997649,33170.0
-64308.299999976465,33206.0
-64190.299999976436,33246.0
-63371.699999976765,32794.0
-63702.299999976785,32766.0
-63955.59999997671,32872.0
-64002.29999997673,32846.0
-63795.39999997677,32788.0
-63946.09999997673,32842.0
-64094.19999997667,32924.0
-64162.79999997666,32936.0
-63845.49999997668,32910.0
-63696.39999997664,32968.0
-64138.799999976545,33096.0
-63784.1999999767,32884.0
-63374.49999997684,32690.0
-63262.4999999769,32610.0
-62742.39999997713,32288.0
-63058.09999997708,32362.0
-63488.29999997699,32486.0
-63326.99999997695,32540.0
-63966.09999997679,32762.0
-63792.49999997681,32730.0
-63656.69999997681,32734.0
-63507.19999997683,32704.0
-63344.29999997693,32566.0
-63760.19999997676,32804.0
-63673.0999999768,32742.0
-64183.799999976705,32876.0
-64481.89999997662,32998.0
-63841.29999997686,32666.0
-63997.09999997669,32902.0
-63760.09999997676,32802.0
-63971.0999999766,33022.0
-64523.29999997642,33266.0
-64521.69999997639,33314.0
-64485.29999997639,33306.0
-64298.299999976494,33166.0
-63952.79999997663,32976.0
-64160.89999997657,33058.0
-63464.999999976804,32740.0
-63939.799999976705,32876.0
-63953.899999976675,32918.0
-64154.59999997678,32772.0
-64192.19999997664,32964.0
-63910.09999997673,32842.0
-63881.29999997674,32826.0
-63989.799999976734,32836.0
-63609.89999997679,32758.0
-63273.299999976975,32506.0
-63206.29999997702,32446.0
-63426.39999997696,32528.0
-63501.39999997697,32508.0
-63352.89999997698,32498.0
-63305.199999977034,32424.0
-63154.99999997701,32460.0
-62936.39999997716,32248.0
-63121.699999977085,32354.0
-63382.999999977124,32300.0
-63188.299999977164,32246.0
-63379.299999977,32466.0
-63230.19999997708,32364.0
-63166.19999997702,32444.0
-63265.09999997698,32502.0
-62745.79999997714,32276.0
-62857.499999977146,32270.0
-62374.89999997724,32138.0
-62799.89999997711,32318.0
-63068.399999977104,32328.0
-62839.19999997718,32224.0
-62940.199999977165,32244.0
-62914.999999977066,32380.0
-63531.09999997695,32542.0
-63951.199999976714,32864.0
-64276.0999999767,32882.0
-63540.29999997687,32646.0
-64083.59999997671,32872.0
-63854.09999997673,32842.0
-63402.79999997678,32776.0
-64093.199999976685,32904.0
-64361.499999976564,33070.0
-63844.39999997664,32968.0
-63900.799999976574,33056.0
-64108.49999997652,33130.0
-64109.79999997662,32996.0
-63750.499999976666,32930.0
-63977.09999997663,32982.0
-64024.99999997669,32900.0
-64368.599999976635,32972.0
-64172.29999997664,32966.0
-64113.79999997662,32996.0
-63669.799999976734,32836.0
-64190.8999999766,33018.0
-63902.79999997672,32856.0
-63645.89999997673,32838.0
-63802.99999997666,32940.0
-63789.09999997669,32902.0
-64083.59999997659,33032.0
-64361.89999997656,33078.0
-63807.09999997666,32942.0
-63342.199999976845,32684.0
-63083.79999997688,32636.0
-63506.49999997678,32770.0
-64055.099999976715,32862.0
-63947.79999997665,32956.0
-63761.59999997668,32912.0
-64303.89999997653,33118.0
-63809.899999976675,32918.0
-63793.69999997662,32994.0
-64351.599999976475,33192.0
-64483.699999976474,33194.0
-63855.69999997659,33034.0
-64177.19999997651,33144.0
-64372.29999997652,33126.0
-63988.89999997657,33058.0
-64683.29999997642,33266.0
-64013.499999976564,33070.0
-63655.59999997677,32792.0
-63775.199999976714,32864.0
-63643.89999997676,32798.0
-63707.19999997677,32784.0
-63708.499999976695,32890.0
-64258.59999997649,33172.0
-64334.49999997643,33250.0
-64108.09999997647,33202.0
-64231.19999997642,33264.0
-64777.09999997634,33382.0
-64568.5999999764,33292.0
-64208.39999997635,33368.0
-64258.19999997632,33404.0
-64893.29999997616,33626.0
-65080.299999976116,33686.0
-64728.79999997634,33376.0
-65250.49999997614,33650.0
-64900.39999997617,33608.0
-64627.49999997636,33350.0
-63944.199999976525,33124.0
-64009.7999999765,33156.0
-64692.699999976285,33454.0
-64854.199999976205,33564.0
-65105.29999997616,33626.0
-64899.29999997619,33586.0
-64839.09999997625,33502.0
-64859.79999997624,33516.0
-64709.59999997639,33312.0
-64580.09999997647,33202.0
-64503.69999997653,33114.0
-63756.799999976574,33056.0
-63967.19999997654,33104.0
-63823.999999976586,33040.0
-63912.19999997658,33044.0
-63579.09999997683,32702.0
-63430.599999976956,32532.0
-63176.99999997698,32500.0
-63385.299999976916,32586.0
-63391.399999976886,32628.0
-63266.89999997695,32538.0
-63454.29999997684,32686.0
-63919.89999997676,32798.0
-63416.99999997686,32660.0
-63554.899999976835,32698.0
-63747.499999976826,32710.0
-63667.29999997689,32626.0
-63793.99999997679,32760.0
-63809.2999999768,32746.0
-64360.89999997657,33058.0
-63691.39999997665,32948.0
-63768.99999997669,32900.0
-63687.59999997671,32872.0
-63731.09999997666,32942.0
-63966.89999997672,32858.0
-63766.499999976724,32850.0
-63991.49999997665,32950.0
-63958.39999997661,33008.0
-63918.09999997661,33002.0
-64062.99999997654,33100.0
-64383.89999997647,33198.0
-64191.39999997648,33188.0
-64403.099999976366,33342.0
-64866.09999997632,33402.0
-64135.29999997648,33186.0
-63836.39999997664,32968.0
-63985.8999999765,33158.0
-63752.29999997664,32966.0
-64012.299999976465,33206.0
-64420.09999997647,33202.0
-64256.099999976526,33122.0
-64659.19999997642,33264.0
-64108.799999976516,33136.0
-64594.59999997637,33332.0
-64808.599999976344,33372.0
-64759.899999976355,33358.0
-64438.49999997655,33090.0
-64164.899999976515,33138.0
-63874.29999997655,33086.0
-64047.09999997654,33102.0
-64150.299999976494,33166.0
-63775.49999997665,32950.0
-64007.79999997647,33196.0
-63549.99999997667,32920.0
-63937.99999997656,33080.0
-64098.49999997655,33090.0
-64041.59999997662,32992.0
-63892.99999997663,32980.0
-64063.69999997665,32954.0
-64088.19999997664,32964.0
-64341.9999999765,33160.0
-64242.0999999765,33162.0
-64181.89999997656,33078.0
-64314.799999976545,33096.0
-64658.09999997644,33242.0
-64356.49999997646,33210.0
-64693.59999997639,33312.0
-64312.29999997641,33286.0
-64416.399999976464,33208.0
-64107.89999997653,33118.0
-64456.999999976455,33220.0
-64404.79999997646,33216.0
-63985.09999997663,32982.0
-63774.29999997673,32846.0
-63703.39999997671,32868.0
-63790.499999976724,32850.0
-63883.9999999767,32880.0
-63820.49999997675,32810.0
-63985.29999997674,32826.0
-63854.299999976785,32766.0
-63904.999999976746,32820.0
-63374.799999976836,32696.0
-63909.19999997674,32824.0
-64255.39999997671,32868.0
-63910.099999976905,32602.0
-63979.29999997677,32786.0
-63955.9999999767,32880.0
-63997.09999997663,32982.0
-64404.8999999764,33298.0
-64472.5999999764,33292.0
-64896.39999997623,33528.0
-64572.69999997634,33374.0
-64438.49999997643,33250.0
-64907.6999999763,33434.0
-64620.89999997634,33378.0
-64642.09999997632,33402.0
-63941.09999997657,33062.0
-63914.59999997672,32852.0
-64181.89999997656,33078.0
-63918.8999999766,33018.0
-63658.999999976775,32780.0
-63730.59999997678,32772.0
-62926.2999999769,32606.0
-63659.49999997677,32790.0
-63443.499999976884,32630.0
-63214.89999997689,32618.0
-63806.499999976724,32850.0
-64050.19999997679,32764.0
-63586.59999997678,32772.0
-63380.099999976934,32562.0
-63946.29999997673,32846.0
-63874.399999976784,32768.0
-64039.59999997665,32952.0
-63962.599999976665,32932.0
-64020.39999997664,32968.0
-63783.69999997671,32874.0
-63943.59999997677,32792.0
-64157.29999997668,32906.0
-64361.69999997662,32994.0
-63547.29999997683,32706.0
-63835.699999976765,32794.0
-63926.39999997661,33008.0
-64485.69999997639,33314.0
-64931.19999997613,33664.0
-65065.19999997622,33544.0
-64312.79999997646,33216.0
-64561.29999997639,33306.0
-64245.599999976504,33152.0
-63643.09999997666,32942.0
-64348.39999997652,33128.0
-63490.59999997678,32772.0
-63684.69999997681,32734.0
-63773.0999999768,32742.0
-63934.79999997678,32776.0
-63606.899999976835,32698.0
-63759.599999976825,32712.0
-63613.699999976794,32754.0
-63328.29999997687,32646.0
-63829.899999976675,32918.0
-64044.39999997664,32968.0
-63975.999999976644,32960.0
-63815.59999997677,32792.0
-63647.39999997677,32788.0
-63703.99999997682,32720.0
-63811.89999997688,32638.0
-63312.7999999771,32336.0
-63289.79999997714,32276.0
-63072.89999997727,32098.0
-63011.49999997729,32070.0
-63157.399999977264,32108.0
-62603.69999997729,32074.0
-63014.19999997708,32364.0
-63147.19999997712,32304.0
-63058.69999997707,32374.0
-63446.49999997696,32530.0
-63181.69999997703,32434.0
-62719.99999997717,32240.0
-62876.299999977164,32246.0
-63680.89999997698,32498.0
-63326.89999997707,32378.0
-63378.99999997701,32460.0
-63482.599999977014,32452.0
-63828.29999997687,32646.0
-63619.49999997694,32550.0
-63538.39999997696,32528.0
-63584.599999976985,32492.0
-63836.299999976814,32726.0
-64034.79999997672,32856.0
-64473.299999976625,32986.0
-64542.8999999766,33018.0
-64004.89999997669,32898.0
-64167.999999976586,33040.0
-64445.09999997657,33062.0
-64186.7999999766,33016.0
-64253.59999997656,33072.0
-64040.59999997658,33052.0
-64173.99999997656,33080.0
-63748.0999999767,32882.0
-63435.69999997682,32714.0
-63441.599999976796,32752.0
-63007.09999997701,32462.0
-63304.29999997699,32486.0
-63479.799999976996,32476.0
-64166.69999997666,32934.0
-64317.399999976624,32988.0
-63843.39999997677,32788.0
-63680.199999976816,32724.0
-63389.699999976794,32754.0
-63840.09999997676,32802.0
-63635.79999997676,32796.0
-63428.19999997693,32564.0
-63791.59999997688,32632.0
-64031.69999997682,32714.0
-64200.599999976694,32892.0
-64137.999999976615,33000.0
-63553.89999997685,32678.0
-63236.39999997687,32648.0
-63575.59999997671,32872.0
-63654.89999997666,32938.0
-63407.699999976765,32794.0
-63383.99999997682,32720.0
-63364.099999976876,32642.0
-63529.3999999768,32748.0
-63716.299999976756,32806.0
-63419.19999997695,32544.0
-64127.099999976715,32862.0
-63940.79999997681,32736.0
-63492.899999976806,32738.0
-63853.29999997674,32826.0
-63455.59999997694,32552.0
-63683.69999997682,32714.0
-63611.399999976886,32628.0
-63677.79999997691,32596.0
-63841.2999999768,32746.0
-64536.19999997664,32964.0
-64752.69999997652,33134.0
-64720.69999997646,33214.0
-64580.99999997651,33140.0
-64006.69999997655,33094.0
-64290.099999976555,33082.0
-64511.699999976474,33194.0
-64476.79999997646,33216.0
-64293.7999999765,33156.0
-64656.09999997641,33282.0
-64226.49999997655,33090.0
-64366.999999976426,33260.0
-64080.69999997669,32894.0
-64300.89999997657,33058.0
-63900.79999997663,32976.0
-63835.199999976656,32944.0
-63766.19999997667,32924.0
-64148.799999976574,33056.0
-64611.89999997641,33278.0
-64266.199999976554,33084.0
-63789.899999976675,32918.0
-63932.89999997663,32978.0
-64104.6999999764,33294.0
-63963.19999997648,33184.0
-63536.499999976695,32890.0
-63714.99999997672,32860.0
-63339.19999997683,32704.0
-63490.799999976836,32696.0
-63341.99999997685,32680.0
-63715.19999997683,32704.0
-63307.599999977,32472.0
-63547.69999997694,32554.0
-63107.99999997711,32320.0
-63452.79999997716,32256.0
-62893.9999999772,32200.0
-63393.39999997709,32348.0
-63429.69999997703,32434.0
-63237.19999997709,32344.0
-63767.29999997689,32626.0
-63350.19999997702,32444.0
-63648.899999976864,32658.0
-63816.899999976864,32658.0
-63976.49999997675,32810.0
-63966.199999976845,32684.0
-64294.09999997661,33002.0
-63613.29999997686,32666.0
-63603.79999997688,32636.0
-63433.599999976854,32672.0
-64103.49999997671,32870.0
-64359.59999997665,32952.0
-64079.099999976715,32862.0
-63786.4999999769,32610.0
-63984.59999997675,32812.0
-64264.89999997663,32978.0
-64285.299999976625,32986.0
-64260.99999997663,32980.0
-64206.599999976606,33012.0
-64227.69999997653,33114.0
-63963.499999976535,33110.0
-63945.7999999765,33156.0
-64492.69999997652,33134.0
-64057.59999997668,32912.0
-63367.79999997682,32716.0
-63950.39999997667,32928.0
-64172.29999997664,32966.0
-64081.19999997674,32824.0
-64150.19999997667,32924.0
-63874.99999997672,32860.0
-63362.699999976954,32534.0
-63438.99999997689,32620.0
-63703.19999997695,32544.0
-63454.49999997696,32530.0
-63622.69999997701,32454.0
-63588.399999977046,32408.0
-63632.499999976986,32490.0
-63782.3999999769,32608.0
-64057.3999999768,32748.0
-64008.199999976816,32724.0
-64281.19999997674,32824.0
-64237.89999997673,32838.0
-64667.79999997659,33036.0
-64145.89999997673,32838.0
-64144.79999997675,32816.0
-64186.59999997672,32852.0
-63643.69999997688,32634.0
-63807.09999997695,32542.0
-63636.79999997698,32496.0
-63623.799999976996,32476.0
-63360.69999997698,32494.0
-63047.49999997706,32390.0
-63527.999999976935,32560.0
-63325.49999997691,32590.0
