Energy,Magnetization
-1296.0,46
-1360.0,34
-1368.0,64
-1452.0,44
-1364.0,34
-1492.0,96
-1364.0,50
-1392.0,42
-1476.0,-30
-1388.0,-4
-1328.0,-36
-1480.0,128
-1328.0,-14
-1292.0,12
-1332.0,-124
-1412.0,-188
-1456.0,-112
-1592.0,-42
-1560.0,34
-1364.0,2
-1444.0,-102
-1452.0,-278
-1360.0,-40
-1208.0,116
-1292.0,28
-1448.0,122
-1544.0,124
-1472.0,66
-1464.0,22
-1476.0,72
-1440.0,60
-1328.0,196
-1400.0,186
-1376.0,98
-1312.0,154
-1300.0,110
-1272.0,26
-1440.0,38
-1388.0,-14
-1500.0,-40
-1352.0,18
-1344.0,62
-1440.0,44
-1328.0,-24
-1364.0,-52
-1352.0,-8
-1308.0,-92
-1324.0,-36
-1384.0,80
-1504.0,50
-1392.0,22
-1412.0,34
-1388.0,18
-1376.0,98
-1540.0,202
-1412.0,180
-1276.0,44
-1376.0,20
-1380.0,-30
-1256.0,-38
-1480.0,-82
-1472.0,-68
-1560.0,-88
-1504.0,-70
-1588.0,-130
-1532.0,-148
-1380.0,-14
-1404.0,12
-1256.0,-34
-1296.0,-36
-1376.0,-56
-1272.0,-18
-1476.0,-16
-1392.0,92
-1360.0,-12
-1396.0,-8
-1580.0,-80
-1448.0,-36
-1428.0,32
-1368.0,-14
-1396.0,2
-1420.0,42
-1512.0,102
-1504.0,114
-1352.0,146
-1424.0,-58
-1420.0,-108
-1348.0,-62
-1416.0,-110
-1528.0,-16
-1428.0,-62
-1352.0,-64
-1348.0,-90
-1380.0,-50
-1360.0,70
-1396.0,70
-1456.0,-2
-1404.0,-154
-1376.0,-150
-1456.0,-116
-1408.0,-162
-1428.0,-54
-1276.0,-100
-1424.0,-166
-1376.0,-238
-1480.0,-208
-1600.0,-160
-1500.0,-144
-1460.0,-52
-1384.0,-128
-1504.0,-200
-1476.0,-250
-1412.0,-244
-1424.0,-178
-1508.0,-236
-1492.0,-222
-1436.0,-246
-1460.0,-68
-1472.0,-38
-1396.0,22
-1336.0,46
-1224.0,104
-1256.0,-60
-1328.0,18
-1308.0,-22
-1280.0,-64
-1460.0,-44
-1476.0,-8
-1492.0,40
-1480.0,20
-1492.0,-26
-1512.0,8
-1532.0,62
-1540.0,38
-1344.0,50
-1320.0,-20
-1420.0,-40
-1544.0,-98
-1416.0,-110
-1368.0,36
-1348.0,74
-1344.0,40
-1420.0,-38
-1436.0,22
-1432.0,94
-1400.0,132
-1464.0,82
-1340.0,60
-1312.0,156
-1372.0,32
-1464.0,-58
-1488.0,-82
-1428.0,-134
-1404.0,-140
-1396.0,-82
-1460.0,-72
-1332.0,108
-1388.0,20
-1404.0,-10
-1480.0,-30
-1352.0,-66
-1488.0,68
-1348.0,-50
-1332.0,38
-1288.0,16
-1336.0,52
-1320.0,24
-1332.0,104
-1260.0,32
-1300.0,28
-1496.0,-24
-1312.0,50
-1300.0,-2
-1344.0,96
-1316.0,102
-1344.0,18
-1460.0,-16
-1508.0,40
-1248.0,136
-1512.0,80
-1412.0,22
-1460.0,16
-1400.0,-42
-1292.0,-38
-1244.0,0
-1364.0,-20
-1388.0,-24
-1356.0,-64
-1412.0,-36
-1356.0,-106
-1448.0,-50
-1420.0,-16
-1332.0,-66
-1400.0,-38
-1288.0,-14
-1396.0,100
-1424.0,70
-1380.0,166
-1496.0,114
-1472.0,72
-1340.0,30
-1304.0,50
-1252.0,-174
-1404.0,-226
-1412.0,-320
-1460.0,-98
-1368.0,4
-1220.0,34
-1316.0,40
-1224.0,150
-1336.0,132
-1268.0,200
-1476.0,148
-1548.0,46
-1368.0,96
-1456.0,42
-1496.0,28
-1412.0,46
-1404.0,62
-1476.0,124
-1448.0,0
-1548.0,34
-1448.0,40
-1264.0,-40
-1408.0,-14
-1376.0,-50
-1504.0,-170
-1428.0,-44
-1280.0,24
-1456.0,-36
-1328.0,-48
-1312.0,-128
-1376.0,-86
-1500.0,6
-1464.0,-116
-1300.0,-74
-1444.0,-158
-1324.0,-206
-1380.0,-136
-1280.0,-80
-1148.0,24
-1460.0,152
-1444.0,152
-1568.0,106
-1404.0,48
-1432.0,72
-1344.0,96
-1412.0,104
-1384.0,94
-1400.0,214
-1552.0,0
-1492.0,20
-1368.0,44
-1416.0,98
-1468.0,116
-1320.0,80
-1388.0,30
-1484.0,138
-1360.0,58
-1408.0,144
-1388.0,28
-1372.0,0
-1592.0,-106
-1528.0,-98
-1400.0,-144
-1400.0,-96
-1356.0,-58
-1396.0,-86
-1464.0,-8
-1416.0,6
-1372.0,-136
-1488.0,-150
-1440.0,-40
-1384.0,-42
-1384.0,26
-1340.0,-2
-1340.0,138
-1456.0,144
-1456.0,28
-1348.0,2
-1380.0,-50
-1248.0,-88
-1328.0,-96
-1272.0,-76
-1200.0,0
-1240.0,54
-1332.0,36
-1448.0,30
-1420.0,-96
-1604.0,-164
-1536.0,-86
-1420.0,-146
-1380.0,-72
-1400.0,-128
-1412.0,-130
-1492.0,-154
-1424.0,-126
-1440.0,4
-1364.0,-62
-1212.0,-36
-1300.0,-4
-1432.0,124
-1520.0,106
-1384.0,156
-1296.0,116
-1460.0,36
-1500.0,-22
-1312.0,68
-1440.0,132
-1396.0,212
-1452.0,120
-1408.0,86
-1424.0,76
-1432.0,-22
-1384.0,18
-1312.0,64
-1380.0,104
-1340.0,14
-1344.0,-12
-1492.0,88
-1404.0,104
-1376.0,-4
-1532.0,-226
-1556.0,-348
-1364.0,-186
-1304.0,-132
-1380.0,0
-1572.0,140
-1424.0,98
-1424.0,16
-1440.0,46
-1516.0,150
-1608.0,124
-1392.0,36
-1408.0,20
-1532.0,-16
-1432.0,-6
-1276.0,82
-1336.0,-46
-1436.0,12
-1528.0,6
-1472.0,74
-1328.0,-30
-1260.0,-60
-1328.0,-92
-1468.0,-94
-1540.0,-46
-1436.0,-94
-1500.0,-28
-1540.0,-130
-1484.0,-64
-1336.0,-36
-1332.0,54
-1316.0,160
-1412.0,156
-1376.0,50
-1316.0,-40
-1452.0,-80
-1312.0,-82
-1356.0,-130
-1384.0,-88
-1248.0,0
-1336.0,48
-1312.0,-46
-1276.0,90
-1320.0,110
-1316.0,82
-1356.0,8
-1248.0,-64
-1284.0,-44
-1232.0,68
-1352.0,-104
-1440.0,-22
-1380.0,-36
-1292.0,-10
-1492.0,88
-1488.0,8
-1500.0,-86
-1444.0,-102
-1372.0,-66
-1340.0,-48
-1428.0,44
-1436.0,20
-1460.0,26
-1488.0,100
-1384.0,112
-1332.0,106
-1264.0,118
-1420.0,78
-1508.0,138
-1616.0,4
-1616.0,98
-1416.0,48
-1412.0,-90
-1352.0,-48
-1300.0,12
-1332.0,26
-1412.0,-24
-1472.0,-60
-1404.0,0
-1516.0,36
-1324.0,32
-1396.0,52
-1488.0,50
-1340.0,0
-1540.0,12
-1524.0,-52
-1340.0,-108
-1328.0,-58
-1360.0,-44
-1328.0,82
-1392.0,104
-1260.0,132
-1400.0,122
-1332.0,204
-1520.0,192
-1332.0,254
-1388.0,238
-1524.0,296
-1524.0,314
-1440.0,202
-1360.0,280
-1612.0,70
-1468.0,110
-1500.0,130
-1492.0,124
-1400.0,44
-1496.0,98
-1480.0,96
-1300.0,114
-1384.0,104
-1360.0,124
-1352.0,140
-1424.0,92
-1252.0,164
-1224.0,138
-1308.0,178
-1304.0,106
-1368.0,134
-1368.0,68
-1400.0,82
-1404.0,136
-1500.0,132
-1368.0,-20
-1644.0,-2
-1476.0,48
-1428.0,26
-1352.0,-6
-1408.0,-26
-1380.0,90
-1376.0,22
-1424.0,32
-1424.0,24
-1376.0,16
-1412.0,34
-1500.0,-30
-1484.0,-138
-1384.0,-252
-1508.0,-256
-1392.0,-160
-1416.0,-38
-1328.0,-238
-1368.0,-120
-1380.0,-46
-1372.0,-62
-1272.0,16
-1212.0,44
-1236.0,34
-1148.0,112
-1296.0,68
-1352.0,-6
-1284.0,-50
-1340.0,2
-1424.0,-16
-1412.0,-50
-1364.0,-54
-1348.0,-56
-1432.0,38
-1256.0,-22
-1248.0,-10
-1416.0,-22
-1380.0,44
-1428.0,32
-1380.0,52
-1396.0,-46
-1404.0,-42
-1312.0,32
-1352.0,-84
-1460.0,-8
-1344.0,-6
-1464.0,24
-1412.0,76
-1416.0,14
-1368.0,-2
-1480.0,96
-1376.0,-48
-1328.0,-98
-1476.0,-54
-1372.0,-62
-1220.0,30
-1364.0,-32
-1424.0,-70
-1472.0,2
-1384.0,-174
-1480.0,-86
-1552.0,-40
-1504.0,28
-1548.0,28
-1520.0,90
-1384.0,44
-1356.0,52
-1396.0,46
-1452.0,94
-1292.0,-58
-1208.0,-148
-1364.0,-34
-1400.0,50
-1416.0,24
-1536.0,40
-1416.0,-78
-1484.0,-44
-1296.0,-30
-1340.0,60
-1308.0,164
-1400.0,130
-1340.0,74
-1284.0,32
-1396.0,48
-1320.0,10
-1344.0,-46
-1332.0,-98
-1356.0,12
-1380.0,60
-1188.0,-18
-1428.0,112
-1376.0,94
-1380.0,50
-1372.0,36
-1376.0,52
-1320.0,184
-1296.0,66
-1416.0,54
-1416.0,70
-1364.0,-58
-1356.0,138
-1372.0,40
-1396.0,140
-1412.0,260
-1476.0,242
-1564.0,108
-1464.0,30
-1264.0,-40
-1260.0,-60
-1288.0,-34
-1364.0,12
-1420.0,-56
-1508.0,-92
-1540.0,-10
-1428.0,-54
-1420.0,-8
-1400.0,46
-1376.0,-98
-1324.0,-86
-1308.0,20
-1308.0,-52
-1340.0,-62
-1340.0,42
-1304.0,-16
-1236.0,0
-1356.0,-64
-1436.0,122
-1292.0,90
-1208.0,68
-1280.0,90
-1124.0,122
-1440.0,50
-1444.0,126
-1388.0,150
-1420.0,166
-1440.0,98
-1420.0,306
-1372.0,212
-1436.0,116
-1468.0,190
-1332.0,166
-1336.0,164
-1356.0,78
-1308.0,88
-1296.0,40
-1184.0,58
-1224.0,-74
-1472.0,-28
-1428.0,10
-1524.0,58
-1344.0,-32
-1448.0,-46
-1284.0,-46
-1384.0,4
-1424.0,50
-1324.0,-16
-1296.0,-22
-1480.0,126
-1572.0,174
-1580.0,134
-1348.0,88
-1244.0,112
-1312.0,94
-1416.0,80
-1464.0,20
-1312.0,-116
-1432.0,-192
-1372.0,-296
-1444.0,-320
-1328.0,-220
-1436.0,-244
-1360.0,-212
-1600.0,-276
-1604.0,-270
-1460.0,-270
-1408.0,-190
-1280.0,-212
-1456.0,-158
-1524.0,-90
-1344.0,-24
-1432.0,-84
-1288.0,0
-1480.0,14
-1324.0,108
-1276.0,100
-1396.0,40
-1236.0,74
-1252.0,130
-1376.0,120
-1376.0,2
-1512.0,-148
-1384.0,-216
-1320.0,-70
-1332.0,-118
-1460.0,-128
-1272.0,-172
-1296.0,-124
-1352.0,-40
-1304.0,-56
-1356.0,-22
-1348.0,-30
-1388.0,-2
-1548.0,-82
-1424.0,32
-1424.0,66
-1440.0,4
-1396.0,46
-1240.0,42
-1216.0,72
-1408.0,28
-1476.0,-36
-1408.0,-16
-1516.0,4
-1448.0,74
-1384.0,72
-1520.0,52
-1432.0,-20
-1460.0,-26
-1456.0,-34
-1360.0,24
-1404.0,-80
-1568.0,-66
-1496.0,-84
-1420.0,-34
-1372.0,-30
-1332.0,-56
-1276.0,-40
-1352.0,50
-1308.0,-8
-1268.0,192
-1236.0,154
-1452.0,98
-1364.0,104
-1336.0,-14
-1268.0,-28
-1356.0,140
-1396.0,118
-1316.0,18
-1396.0,128
-1388.0,204
-1436.0,162
-1476.0,138
-1356.0,152
-1128.0,34
-1324.0,2
-1396.0,-8
-1368.0,80
-1300.0,52
-1340.0,-44
-1340.0,22
-1340.0,40
-1448.0,-54
-1444.0,-80
-1360.0,18
-1400.0,-64
-1472.0,-46
-1224.0,-12
-1448.0,94
-1468.0,134
-1384.0,30
-1392.0,74
-1476.0,26
-1580.0,48
-1376.0,-34
-1428.0,-46
-1372.0,16
-1448.0,72
-1380.0,92
-1456.0,184
-1200.0,78
-1400.0,12
-1460.0,-12
-1484.0,-22
-1508.0,-76
-1244.0,54
-1316.0,114
-1360.0,114
-1488.0,166
-1380.0,146
-1284.0,170
-1408.0,116
-1360.0,118
-1292.0,44
-1348.0,86
-1468.0,196
-1396.0,210
-1384.0,188
-1400.0,234
-1292.0,176
-1388.0,112
-1440.0,110
-1340.0,152
-1504.0,100
-1396.0,28
-1372.0,-44
-1332.0,-26
-1448.0,24
-1416.0,-68
-1456.0,-44
-1356.0,100
-1392.0,116
-1344.0,50
-1384.0,26
-1332.0,-14
-1496.0,94
-1440.0,10
-1488.0,-104
-1392.0,-118
-1356.0,-104
-1496.0,-116
-1476.0,-136
-1516.0,-76
-1396.0,-188
-1348.0,-98
-1452.0,-100
-1256.0,6
-1380.0,36
-1264.0,12
-1384.0,110
-1356.0,62
-1368.0,130
-1452.0,-4
-1348.0,-48
-1388.0,-4
-1388.0,-52
-1288.0,-118
-1348.0,-42
-1444.0,-198
-1456.0,-120
-1332.0,-64
-1452.0,-112
-1428.0,-166
-1204.0,-62
-1408.0,-36
-1260.0,-142
-1252.0,-94
-1456.0,-162
-1352.0,-198
-1440.0,-88
-1280.0,-138
-1320.0,-98
-1364.0,-266
-1360.0,-212
-1560.0,-152
-1432.0,-90
-1424.0,-58
-1352.0,22
-1416.0,-96
-1380.0,-186
-1388.0,-94
-1512.0,-54
-1432.0,-36
-1420.0,-66
-1476.0,-16
-1352.0,-112
-1400.0,-66
-1376.0,-66
-1400.0,-118
-1428.0,-78
-1500.0,-98
-1384.0,-50
-1448.0,44
-1384.0,46
-1344.0,10
-1492.0,-64
-1488.0,-86
-1304.0,-8
-1376.0,-28
-1304.0,4
-1368.0,-36
-1296.0,84
-1404.0,54
-1416.0,32
-1368.0,24
-1408.0,22
-1560.0,-62
-1516.0,-90
-1500.0,-100
-1524.0,-92
-1528.0,-36
-1380.0,-44
-1500.0,94
-1332.0,82
-1360.0,74
-1484.0,62
-1452.0,-38
-1348.0,-124
-1348.0,-106
-1344.0,-90
-1232.0,22
-1424.0,96
-1460.0,110
-1360.0,-52
-1324.0,6
-1424.0,-22
-1428.0,-62
-1224.0,30
-1380.0,142
-1444.0,136
-1308.0,152
-1272.0,42
-1376.0,72
-1372.0,72
-1636.0,86
-1408.0,38
-1360.0,2
-1412.0,94
-1460.0,-14
-1380.0,-26
-1324.0,-122
-1364.0,-86
-1328.0,12
-1436.0,-18
-1384.0,-52
-1352.0,74
-1380.0,66
-1348.0,178
-1332.0,268
-1260.0,156
-1388.0,46
-1356.0,12
-1268.0,-66
-1268.0,-122
-1336.0,-134
-1240.0,-82
-1384.0,6
-1412.0,40
-1344.0,52
-1384.0,60
-1400.0,30
-1516.0,-48
-1412.0,-74
-1408.0,-68
-1340.0,-104
-1324.0,-66
-1276.0,-66
-1416.0,4
-1596.0,-2
-1556.0,116
-1548.0,26
-1452.0,-22
-1380.0,110
-1464.0,148
-1324.0,94
-1384.0,70
-1352.0,196
-1288.0,104
-1460.0,158
-1368.0,172
-1420.0,136
-1388.0,230
-1464.0,264
-1484.0,284
-1440.0,206
-1472.0,182
-1700.0,218
-1660.0,140
-1572.0,112
-1452.0,160
-1512.0,64
-1384.0,22
-1432.0,-142
-1396.0,-94
-1516.0,-162
-1392.0,-24
-1428.0,-132
-1368.0,-106
-1272.0,76
-1408.0,188
-1312.0,212
-1436.0,110
-1364.0,214
-1360.0,122
-1376.0,130
-1464.0,84
-1500.0,-16
-1724.0,94
-1564.0,60
-1452.0,126
-1424.0,142
-1412.0,150
-1308.0,146
-1384.0,10
-1252.0,-72
-1328.0,-120
-1216.0,-184
-1348.0,-64
-1368.0,-80
-1496.0,-104
-1640.0,22
-1380.0,80
-1388.0,98
-1344.0,92
-1432.0,80
-1444.0,-96
-1320.0,-28
-1232.0,2
-1260.0,0
-1468.0,18
-1556.0,130
-1428.0,148
-1216.0,242
-1340.0,200
-1380.0,16
-1456.0,110
-1440.0,178
-1620.0,100
-1640.0,66
-1484.0,44
-1396.0,8
-1252.0,-14
-1460.0,112
-1380.0,4
-1368.0,-76
-1396.0,-118
-1340.0,-266
-1400.0,-254
-1420.0,-154
-1476.0,-174
-1412.0,-84
-1412.0,-180
-1500.0,-224
-1452.0,-218
-1516.0,-206
-1472.0,-220
-1384.0,-156
-1436.0,-46
-1356.0,2
-1404.0,18
-1360.0,100
-1368.0,40
-1420.0,-80
-1460.0,-88
-1392.0,-78
-1364.0,10
-1420.0,54
-1340.0,128
-1284.0,-172
-1444.0,-200
-1324.0,-228
-1416.0,-140
-1360.0,-270
-1448.0,-236
-1476.0,-154
-1332.0,-166
-1376.0,-52
-1260.0,-56
-1348.0,-76
-1240.0,-200
-1348.0,-196
-1320.0,-126
-1304.0,-176
-1320.0,-112
-1372.0,84
-1448.0,56
-1364.0,58
-1336.0,76
-1396.0,86
-1392.0,30
-1368.0,-110
-1456.0,-44
-1324.0,-190
-1456.0,-224
-1496.0,-192
-1436.0,-166
-1312.0,-70
-1340.0,-46
-1264.0,52
-1340.0,-2
-1372.0,-154
-1560.0,-182
-1516.0,-104
-1456.0,-136
-1464.0,-104
-1504.0,-88
-1432.0,-36
-1196.0,16
-1276.0,0
-1312.0,74
-1464.0,-56
-1524.0,-72
-1500.0,-64
-1416.0,-40
-1308.0,-6
-1156.0,-14
-1256.0,-2
-1376.0,-12
-1460.0,48
-1512.0,-10
-1560.0,-74
-1452.0,24
-1296.0,-36
-1432.0,-32
-1572.0,-42
-1416.0,-64
-1384.0,-188
-1424.0,-166
-1444.0,-130
-1388.0,-130
-1440.0,50
-1288.0,2
-1248.0,66
-1392.0,88
-1364.0,20
-1356.0,60
-1440.0,8
-1484.0,6
-1508.0,26
-1360.0,186
-1500.0,24
-1352.0,126
-1472.0,30
-1328.0,34
-1168.0,36
-1468.0,60
-1416.0,58
-1412.0,102
-1388.0,6
-1344.0,36
-1300.0,116
-1360.0,186
-1336.0,100
-1260.0,-128
-1200.0,-66
-1416.0,-46
-1284.0,-74
-1460.0,26
-1384.0,-104
-1392.0,-88
-1392.0,-136
-1360.0,-50
-1392.0,-96
-1332.0,-106
-1364.0,4
-1328.0,-6
-1480.0,30
-1452.0,-58
-1432.0,-54
-1468.0,20
-1440.0,96
-1460.0,198
-1500.0,142
-1484.0,144
-1544.0,66
-1344.0,-22
-1452.0,84
-1416.0,-10
-1292.0,100
-1384.0,118
-1404.0,160
-1340.0,134
-1404.0,104
-1440.0,44
-1508.0,16
-1512.0,10
-1472.0,42
-1476.0,60
-1364.0,104
-1292.0,126
-1388.0,54
-1376.0,12
-1336.0,-50
-1512.0,-12
-1348.0,-84
-1332.0,-2
-1348.0,-48
-1236.0,-98
-1344.0,-58
-1400.0,-138
-1588.0,-94
-1460.0,-26
-1552.0,66
-1348.0,198
-1312.0,124
-1292.0,114
-1452.0,254
-1440.0,114
-1532.0,122
-1452.0,96
-1364.0,12
-1504.0,28
-1508.0,-14
-1500.0,62
-1476.0,62
-1536.0,172
-1504.0,218
-1364.0,206
-1352.0,110
-1544.0,-48
-1460.0,-78
-1544.0,-12
-1408.0,-42
-1404.0,94
-1404.0,122
-1248.0,142
-1392.0,226
-1316.0,54
-1484.0,130
-1464.0,26
-1264.0,-12
-1444.0,96
-1568.0,0
-1468.0,48
-1388.0,178
-1504.0,98
-1376.0,96
-1404.0,106
-1256.0,36
-1236.0,-32
-1512.0,-26
-1328.0,64
-1352.0,-36
-1192.0,-58
-1228.0,-134
-1468.0,-58
-1240.0,46
-1464.0,24
-1432.0,78
-1432.0,46
-1416.0,36
-1344.0,-94
-1384.0,-130
-1228.0,-84
-1364.0,-86
-1372.0,-38
-1464.0,-8
-1480.0,-28
-1424.0,2
-1412.0,54
-1284.0,22
-1144.0,-118
-1284.0,-126
-1376.0,-156
-1336.0,-120
-1392.0,62
-1336.0,34
-1448.0,50
-1460.0,84
-1432.0,-124
-1316.0,-150
-1360.0,-62
-1364.0,-52
-1152.0,-110
-1284.0,-40
-1436.0,-178
-1396.0,-116
-1376.0,-196
-1340.0,-202
-1264.0,-156
-1448.0,-102
-1332.0,-74
-1344.0,-58
-1324.0,36
-1368.0,18
-1160.0,98
-1208.0,48
-1468.0,-16
-1432.0,104
-1500.0,102
-1536.0,170
-1428.0,44
-1388.0,42
-1360.0,-90
-1400.0,-80
-1460.0,-22
-1392.0,224
-1352.0,212
-1368.0,258
-1380.0,182
-1400.0,-16
-1588.0,-36
-1492.0,-156
-1460.0,-138
-1424.0,-54
-1452.0,36
-1512.0,112
-1496.0,130
-1568.0,76
-1400.0,122
-1368.0,0
