Energy,Magnetization
-9368.0,2386
-9384.0,2392
-9412.0,2398
-9376.0,2390
-9232.0,2362
-9264.0,2374
-9256.0,2370
-9236.0,2368
-9364.0,2388
-9328.0,2382
-9172.0,2350
-9276.0,2370
-9348.0,2386
-9184.0,2356
-9248.0,2368
-9388.0,2392
-9296.0,2378
-9412.0,2396
-9208.0,2356
-9264.0,2372
-9328.0,2384
-9244.0,2366
-9420.0,2398
-9440.0,2402
-9408.0,2396
-9396.0,2394
-9204.0,2358
-9300.0,2376
-9216.0,2358
-9404.0,2396
-9368.0,2384
-9456.0,2408
-9332.0,2386
-9336.0,2382
-9252.0,2366
-9224.0,2362
-9348.0,2382
-9292.0,2374
-9308.0,2368
-9428.0,2402
-9348.0,2386
-9152.0,2348
-9312.0,2380
-9252.0,2366
-9284.0,2372
-9264.0,2372
-9320.0,2376
-9440.0,2404
-9372.0,2392
-9396.0,2394
-9460.0,2406
-9324.0,2380
-9212.0,2362
-9240.0,2368
-9168.0,2350
-9328.0,2384
-9420.0,2398
-9376.0,2388
-9328.0,2384
-9284.0,2376
-9276.0,2372
-9296.0,2376
-9276.0,2374
-9328.0,2380
-9360.0,2390
-9264.0,2368
-9308.0,2380
-9448.0,2404
-9468.0,2406
-9476.0,2406
-9404.0,2394
-9500.0,2410
-9428.0,2400
-9500.0,2414
-9500.0,2412
-9388.0,2394
-9492.0,2412
-9284.0,2374
-9472.0,2410
-9340.0,2384
-9348.0,2384
-9312.0,2380
-9332.0,2382
-9352.0,2388
-9316.0,2380
-9336.0,2382
-9420.0,2394
-9364.0,2390
-9292.0,2374
-9292.0,2374
-9312.0,2378
-9320.0,2378
-9376.0,2392
-9308.0,2378
-9312.0,2382
-9332.0,2384
-9300.0,2374
-9404.0,2392
-9452.0,2404
-9328.0,2382
-9452.0,2406
-9440.0,2400
-9344.0,2388
-9296.0,2374
-9276.0,2374
-9180.0,2356
-9240.0,2366
-9304.0,2378
-9412.0,2400
-9404.0,2398
-9360.0,2390
-9244.0,2370
-9312.0,2380
-9348.0,2388
-9388.0,2390
-9252.0,2366
-9280.0,2374
-9316.0,2376
-9264.0,2366
-9236.0,2366
-9224.0,2362
-9236.0,2368
-9220.0,2358
-9188.0,2360
-9224.0,2366
-9320.0,2380
-9384.0,2392
-9448.0,2404
-9440.0,2404
-9504.0,2416
-9580.0,2426
-9412.0,2396
-9284.0,2374
-9356.0,2388
-9468.0,2404
-9396.0,2394
-9296.0,2378
-9336.0,2380
-9228.0,2362
-9344.0,2384
-9384.0,2392
-9452.0,2406
-9280.0,2374
-9464.0,2406
-9416.0,2400
-9484.0,2412
-9240.0,2368
-9320.0,2382
-9364.0,2388
-9376.0,2390
-9224.0,2366
-9296.0,2378
-9264.0,2370
-9196.0,2354
-9352.0,2386
-9340.0,2386
-9304.0,2378
-9228.0,2366
-9080.0,2338
-9264.0,2374
-9140.0,2348
-9336.0,2386
-9356.0,2386
-9408.0,2396
-9416.0,2394
-9312.0,2376
-9376.0,2388
-9404.0,2394
-9520.0,2416
-9400.0,2392
-9372.0,2388
-9396.0,2394
-9492.0,2412
-9372.0,2390
-9400.0,2394
-9360.0,2390
-9324.0,2384
-9372.0,2392
-9360.0,2384
-9340.0,2388
-9468.0,2408
-9432.0,2402
-9360.0,2390
-9296.0,2376
-9284.0,2374
-9168.0,2342
-9388.0,2392
-9284.0,2376
-9228.0,2368
-9224.0,2362
-9180.0,2354
-9288.0,2372
-9204.0,2364
-9148.0,2348
-9248.0,2370
-9180.0,2356
-9272.0,2372
-9404.0,2390
-9364.0,2390
-9208.0,2358
-9372.0,2388
-9424.0,2400
-9344.0,2384
-9436.0,2402
-9400.0,2398
-9192.0,2362
-9232.0,2366
-9372.0,2392
-9364.0,2388
-9436.0,2402
-9396.0,2394
-9304.0,2378
-9484.0,2410
-9420.0,2398
-9500.0,2412
-9380.0,2388
-9368.0,2388
-9376.0,2390
-9316.0,2378
-9244.0,2364
-9204.0,2362
-9324.0,2384
-9308.0,2378
-9324.0,2380
-9364.0,2388
-9348.0,2386
-9428.0,2400
-9512.0,2410
-9300.0,2376
-9364.0,2388
-9400.0,2394
-9380.0,2390
-9240.0,2364
-9268.0,2372
-9336.0,2384
-9308.0,2378
-9380.0,2392
-9472.0,2410
-9492.0,2410
-9448.0,2400
-9480.0,2404
-9436.0,2402
-9444.0,2404
-9332.0,2382
-9264.0,2370
-9280.0,2370
-9428.0,2402
-9492.0,2410
-9312.0,2378
-9216.0,2364
-9192.0,2358
-9352.0,2386
-9500.0,2414
-9336.0,2382
-9540.0,2422
-9364.0,2390
-9392.0,2396
-9348.0,2386
-9408.0,2392
-9404.0,2394
-9416.0,2398
-9308.0,2380
-9308.0,2376
-9320.0,2378
-9208.0,2356
-9356.0,2386
-9328.0,2386
-9320.0,2380
-9476.0,2412
-9320.0,2378
-9292.0,2376
-9316.0,2382
-9408.0,2396
-9276.0,2372
-9300.0,2378
-9308.0,2378
-9340.0,2384
-9456.0,2406
-9476.0,2408
-9416.0,2398
-9300.0,2376
-9348.0,2386
-9336.0,2384
-9316.0,2378
-9444.0,2404
-9328.0,2380
-9232.0,2364
-9220.0,2366
-9368.0,2388
-9368.0,2390
-9392.0,2392
-9400.0,2396
-9480.0,2410
-9424.0,2400
-9460.0,2406
-9416.0,2398
-9564.0,2424
-9456.0,2404
-9436.0,2396
-9460.0,2402
-9376.0,2390
-9516.0,2414
-9544.0,2422
-9596.0,2432
-9496.0,2412
-9444.0,2406
-9496.0,2414
-9432.0,2402
-9472.0,2410
-9396.0,2394
-9404.0,2398
-9276.0,2372
-9308.0,2374
-9240.0,2362
-9164.0,2354
-9268.0,2370
-9232.0,2364
-9272.0,2372
-9284.0,2374
-9332.0,2384
-9188.0,2358
-9244.0,2368
-9316.0,2378
-9260.0,2368
-9440.0,2404
-9396.0,2394
-9388.0,2390
-9332.0,2378
-9332.0,2384
-9228.0,2362
-9240.0,2360
-9248.0,2362
-9300.0,2378
-9416.0,2396
-9444.0,2406
-9460.0,2408
-9552.0,2420
-9376.0,2388
-9588.0,2430
-9520.0,2416
-9584.0,2426
-9468.0,2406
-9376.0,2390
-9252.0,2370
-9444.0,2404
-9404.0,2396
-9368.0,2388
-9252.0,2366
-9408.0,2398
-9336.0,2384
-9388.0,2390
-9400.0,2394
-9448.0,2406
-9356.0,2388
-9272.0,2368
-9324.0,2378
-9168.0,2352
-9232.0,2366
-9260.0,2374
-9232.0,2364
-9316.0,2372
-9264.0,2372
-9276.0,2374
-9268.0,2370
-9288.0,2374
-9360.0,2388
-9412.0,2398
-9448.0,2406
-9456.0,2404
-9448.0,2404
-9392.0,2392
-9260.0,2368
-9364.0,2388
-9440.0,2400
-9472.0,2410
-9376.0,2392
-9356.0,2386
-9328.0,2380
-9252.0,2368
-9348.0,2386
-9360.0,2388
-9272.0,2374
-9392.0,2394
-9344.0,2386
-9276.0,2374
-9284.0,2378
-9372.0,2394
-9376.0,2392
-9228.0,2364
-9304.0,2380
-9316.0,2380
-9412.0,2400
-9420.0,2400
-9220.0,2360
-9300.0,2380
-9380.0,2392
-9260.0,2370
-9280.0,2372
-9432.0,2398
-9456.0,2404
-9452.0,2404
-9396.0,2394
-9376.0,2388
-9336.0,2386
-9408.0,2394
-9400.0,2398
-9340.0,2384
-9420.0,2398
-9360.0,2390
-9288.0,2372
-9448.0,2402
-9464.0,2406
-9436.0,2402
-9512.0,2414
-9520.0,2418
-9440.0,2404
-9432.0,2400
-9244.0,2370
-9284.0,2376
-9196.0,2354
-9392.0,2394
-9284.0,2370
-9328.0,2382
-9392.0,2392
-9316.0,2378
-9352.0,2386
-9376.0,2392
-9288.0,2380
-9280.0,2372
-9340.0,2386
-9404.0,2394
-9460.0,2404
-9436.0,2402
-9388.0,2392
-9388.0,2396
-9312.0,2378
-9440.0,2404
-9272.0,2372
-9252.0,2368
-9360.0,2388
-9292.0,2376
-9432.0,2398
-9428.0,2402
-9432.0,2402
-9436.0,2398
-9484.0,2412
-9512.0,2414
-9372.0,2390
-9272.0,2368
-9492.0,2412
-9404.0,2394
-9376.0,2390
-9308.0,2378
-9404.0,2394
-9436.0,2400
-9392.0,2390
-9204.0,2348
-9300.0,2372
-9452.0,2404
-9596.0,2430
-9404.0,2396
-9492.0,2414
-9400.0,2396
-9300.0,2376
-9360.0,2388
-9312.0,2378
-9376.0,2390
-9456.0,2408
-9320.0,2378
-9336.0,2382
-9324.0,2382
-9264.0,2370
-9340.0,2386
-9388.0,2394
-9324.0,2382
-9344.0,2388
-9480.0,2408
-9368.0,2392
-9436.0,2400
-9392.0,2394
-9532.0,2420
-9364.0,2386
-9380.0,2390
-9508.0,2414
-9356.0,2384
-9380.0,2386
-9324.0,2380
-9272.0,2372
-9428.0,2396
-9368.0,2392
-9304.0,2376
-9400.0,2396
-9300.0,2376
-9444.0,2402
-9388.0,2394
-9412.0,2396
-9352.0,2384
-9300.0,2380
-9340.0,2384
-9320.0,2378
-9420.0,2398
-9340.0,2384
-9304.0,2378
-9240.0,2366
-9344.0,2386
-9324.0,2378
-9352.0,2388
-9564.0,2422
-9496.0,2410
-9408.0,2398
-9448.0,2404
-9384.0,2394
-9236.0,2368
-9348.0,2386
-9484.0,2410
-9540.0,2418
-9604.0,2430
-9488.0,2408
-9416.0,2396
-9432.0,2402
-9472.0,2410
-9284.0,2374
-9400.0,2398
-9356.0,2384
-9472.0,2404
-9436.0,2400
-9412.0,2398
-9348.0,2390
-9208.0,2360
-9220.0,2366
-9416.0,2400
-9388.0,2392
-9544.0,2422
-9352.0,2386
-9344.0,2386
-9360.0,2390
-9292.0,2376
-9476.0,2410
-9508.0,2414
-9368.0,2388
-9436.0,2402
-9436.0,2400
-9372.0,2390
-9280.0,2372
-9376.0,2390
-9444.0,2402
-9364.0,2388
-9388.0,2394
-9368.0,2386
-9408.0,2396
-9460.0,2404
-9368.0,2390
-9420.0,2400
-9236.0,2364
-9384.0,2392
-9308.0,2376
-9468.0,2406
-9532.0,2418
-9464.0,2406
-9420.0,2402
-9512.0,2414
-9380.0,2392
-9316.0,2378
-9320.0,2378
-9372.0,2388
-9316.0,2378
-9280.0,2372
-9256.0,2370
-9408.0,2396
-9340.0,2384
-9300.0,2376
-9392.0,2394
-9432.0,2400
-9496.0,2412
-9388.0,2392
-9504.0,2412
-9472.0,2408
-9480.0,2408
-9408.0,2394
-9304.0,2376
-9336.0,2382
-9256.0,2370
-9272.0,2374
-9184.0,2356
-9252.0,2368
-9248.0,2368
-9356.0,2388
-9336.0,2384
-9320.0,2378
-9348.0,2386
-9456.0,2406
-9452.0,2404
-9348.0,2384
-9328.0,2382
-9436.0,2402
-9380.0,2394
-9432.0,2402
-9332.0,2386
-9376.0,2392
-9468.0,2404
-9460.0,2406
-9308.0,2380
-9512.0,2414
-9540.0,2420
-9356.0,2388
-9344.0,2386
-9400.0,2396
-9376.0,2390
-9392.0,2396
-9376.0,2392
-9320.0,2380
-9384.0,2388
-9412.0,2398
-9296.0,2376
-9384.0,2394
-9364.0,2388
-9432.0,2402
-9352.0,2388
-9232.0,2362
-9268.0,2370
-9320.0,2380
-9164.0,2354
-9232.0,2362
-9156.0,2350
-9312.0,2378
-9428.0,2402
-9352.0,2388
-9408.0,2396
-9284.0,2376
-9412.0,2398
-9360.0,2390
-9312.0,2380
-9332.0,2382
-9228.0,2366
-9176.0,2352
-9232.0,2364
-9172.0,2356
-9172.0,2354
-9388.0,2392
-9564.0,2424
-9436.0,2404
-9500.0,2412
-9372.0,2392
-9228.0,2368
-9376.0,2388
-9332.0,2382
-9320.0,2380
-9412.0,2398
-9400.0,2396
-9552.0,2422
-9388.0,2394
-9452.0,2402
-9312.0,2380
-9364.0,2390
-9416.0,2398
-9460.0,2406
-9380.0,2390
-9296.0,2376
-9392.0,2394
-9268.0,2374
-9304.0,2374
-9328.0,2382
-9428.0,2402
-9420.0,2398
-9336.0,2388
-9456.0,2404
-9364.0,2386
-9400.0,2392
-9432.0,2400
-9420.0,2400
-9480.0,2408
-9352.0,2388
-9444.0,2404
-9308.0,2378
-9300.0,2376
-9276.0,2372
-9384.0,2394
-9300.0,2376
-9212.0,2364
-9300.0,2376
-9352.0,2384
-9460.0,2402
-9388.0,2392
-9412.0,2398
-9480.0,2410
-9372.0,2390
-9348.0,2388
-9364.0,2392
-9400.0,2396
-9360.0,2390
-9428.0,2398
-9316.0,2376
-9200.0,2358
-9252.0,2366
-9224.0,2364
-9236.0,2368
-9200.0,2358
-9344.0,2386
-9404.0,2396
-9348.0,2386
-9288.0,2376
-9344.0,2384
-9356.0,2386
-9484.0,2406
-9400.0,2392
-9340.0,2384
-9420.0,2398
-9360.0,2388
-9220.0,2356
-9300.0,2374
-9392.0,2396
-9344.0,2386
-9188.0,2352
-9316.0,2380
-9300.0,2376
-9180.0,2354
-9304.0,2380
-9108.0,2344
-9328.0,2384
-9404.0,2396
-9372.0,2386
-9512.0,2418
-9588.0,2428
-9480.0,2412
-9420.0,2400
-9352.0,2388
-9452.0,2406
-9404.0,2394
-9324.0,2386
-9456.0,2406
-9364.0,2388
-9300.0,2374
-9380.0,2392
-9372.0,2390
-9204.0,2362
-9188.0,2356
-9400.0,2396
-9288.0,2376
-9308.0,2380
-9300.0,2376
-9132.0,2348
-9204.0,2362
-9268.0,2372
-9264.0,2370
-9208.0,2362
-9428.0,2402
-9328.0,2384
-9248.0,2370
-9208.0,2364
-9200.0,2360
-9264.0,2374
-9352.0,2388
-9356.0,2388
-9244.0,2364
-9416.0,2398
-9352.0,2388
-9300.0,2376
-9152.0,2352
-9312.0,2382
-9444.0,2404
-9556.0,2422
-9372.0,2390
-9564.0,2424
-9352.0,2384
-9328.0,2380
-9136.0,2344
-9160.0,2352
-9240.0,2362
-9224.0,2362
-9296.0,2380
-9408.0,2398
-9440.0,2404
-9500.0,2416
-9340.0,2382
-9296.0,2376
-9320.0,2380
-9212.0,2356
-9188.0,2350
-9260.0,2368
-9360.0,2388
-9420.0,2400
-9336.0,2386
-9444.0,2402
-9468.0,2406
-9416.0,2398
-9184.0,2352
-9172.0,2356
-9228.0,2362
-9328.0,2386
-9268.0,2370
-9204.0,2358
-9276.0,2370
-9304.0,2378
-9240.0,2366
-9400.0,2396
-9348.0,2384
-9380.0,2396
-9424.0,2400
-9452.0,2400
-9428.0,2398
-9452.0,2406
-9396.0,2396
-9444.0,2404
-9456.0,2404
-9408.0,2398
-9220.0,2364
-9432.0,2400
-9376.0,2392
-9444.0,2404
-9520.0,2416
-9276.0,2372
-9296.0,2378
-9400.0,2398
-9340.0,2382
-9252.0,2370
-9260.0,2368
-9280.0,2376
-9208.0,2358
-9276.0,2370
-9244.0,2366
-9180.0,2358
-9404.0,2396
-9196.0,2360
-9268.0,2372
-9268.0,2374
-9360.0,2388
-9392.0,2392
-9296.0,2374
-9284.0,2374
-9224.0,2358
-9368.0,2388
-9416.0,2400
-9560.0,2424
-9552.0,2424
-9544.0,2422
-9480.0,2412
-9464.0,2406
-9428.0,2398
-9496.0,2410
-9304.0,2376
-9296.0,2372
-9396.0,2392
-9408.0,2396
-9444.0,2402
-9560.0,2426
-9528.0,2418
-9276.0,2372
-9264.0,2366
-9272.0,2370
-9320.0,2380
-9320.0,2384
-9488.0,2412
-9340.0,2384
-9404.0,2398
-9472.0,2408
-9480.0,2408
-9392.0,2392
-9464.0,2404
-9328.0,2376
-9276.0,2372
-9208.0,2364
-9328.0,2384
-9408.0,2388
-9404.0,2394
-9452.0,2404
-9436.0,2400
-9400.0,2394
-9292.0,2376
-9192.0,2356
-9364.0,2388
-9312.0,2378
-9296.0,2372
-9448.0,2404
-9556.0,2422
-9556.0,2422
-9428.0,2402
-9364.0,2386
-9472.0,2410
-9328.0,2380
-9324.0,2376
-9348.0,2388
-9280.0,2372
-9332.0,2382
-9336.0,2384
-9348.0,2384
-9448.0,2406
-9364.0,2388
-9376.0,2392
-9344.0,2388
-9464.0,2408
-9296.0,2374
-9220.0,2364
-9280.0,2370
-9100.0,2340
-9136.0,2346
-9312.0,2380
-9324.0,2382
-9296.0,2376
-9536.0,2420
-9436.0,2402
-9412.0,2394
-9396.0,2392
-9332.0,2384
-9296.0,2376
-9328.0,2380
-9344.0,2388
-9340.0,2382
-9480.0,2406
-9492.0,2410
-9288.0,2374
-9396.0,2396
-9388.0,2390
-9368.0,2390
-9388.0,2396
-9532.0,2414
-9356.0,2386
-9344.0,2386
-9412.0,2398
-9284.0,2372
-9396.0,2396
-9368.0,2388
-9312.0,2378
-9248.0,2366
-9232.0,2362
-9276.0,2372
-9328.0,2378
-9220.0,2362
-9272.0,2368
-9108.0,2340
-9192.0,2358
-9176.0,2348
-9284.0,2376
-9356.0,2386
-9432.0,2398
-9472.0,2406
-9504.0,2410
-9336.0,2384
-9272.0,2370
-9396.0,2396
-9240.0,2368
-9296.0,2376
-9328.0,2382
-9228.0,2366
-9312.0,2380
-9160.0,2350
-9260.0,2370
-9448.0,2404
-9324.0,2378
-9396.0,2392
-9360.0,2388
-9384.0,2396
-9288.0,2376
-9380.0,2394
-9416.0,2400
-9480.0,2412
-9556.0,2424
-9420.0,2402
-9360.0,2388
-9380.0,2390
-9424.0,2400
-9376.0,2390
-9412.0,2398
-9324.0,2386
-9268.0,2370
-9328.0,2382
-9480.0,2410
-9484.0,2410
-9332.0,2384
-9236.0,2366
-9372.0,2390
-9412.0,2394
-9440.0,2404
-9424.0,2400
-9316.0,2376
-9456.0,2406
-9416.0,2398
-9424.0,2400
-9440.0,2398
-9448.0,2402
-9548.0,2422
-9504.0,2416
-9432.0,2404
-9388.0,2392
-9580.0,2428
-9660.0,2442
-9604.0,2432
-9516.0,2416
-9440.0,2402
-9432.0,2402
-9528.0,2418
-9280.0,2374
-9368.0,2390
-9388.0,2390
-9484.0,2412
-9448.0,2404
-9344.0,2386
-9196.0,2358
-9324.0,2384
-9428.0,2400
-9484.0,2412
-9444.0,2404
-9296.0,2376
-9288.0,2374
-9404.0,2398
-9352.0,2384
-9364.0,2392
-9304.0,2380
-9392.0,2392
-9248.0,2366
-9192.0,2358
-9120.0,2344
-9236.0,2364
-9300.0,2376
-9352.0,2386
-9492.0,2412
-9380.0,2394
-9252.0,2368
-9364.0,2386
-9412.0,2396
-9424.0,2398
-9364.0,2388
-9348.0,2388
-9512.0,2414
-9552.0,2422
-9428.0,2400
-9340.0,2388
-9336.0,2386
-9364.0,2388
-9424.0,2398
-9448.0,2404
-9256.0,2372
-9392.0,2394
-9272.0,2370
-9340.0,2384
-9428.0,2400
-9400.0,2396
-9368.0,2388
-9372.0,2384
-9436.0,2400
-9512.0,2414
-9512.0,2416
-9380.0,2392
-9244.0,2364
-9388.0,2390
-9384.0,2394
-9376.0,2386
-9336.0,2382
-9336.0,2384
-9300.0,2380
-9352.0,2386
-9240.0,2368
-9276.0,2374
-9456.0,2404
-9432.0,2398
-9396.0,2392
-9504.0,2414
-9364.0,2384
-9324.0,2378
-9388.0,2394
-9452.0,2406
-9360.0,2382
-9252.0,2368
-9232.0,2362
-9416.0,2398
-9372.0,2390
-9396.0,2392
-9480.0,2406
-9448.0,2404
-9444.0,2404
-9432.0,2402
-9416.0,2396
-9424.0,2396
-9232.0,2366
-9232.0,2360
-9296.0,2376
-9356.0,2386
-9356.0,2388
-9292.0,2376
-9248.0,2368
-9248.0,2368
-9100.0,2338
-9248.0,2362
-9364.0,2388
-9432.0,2400
-9472.0,2406
-9356.0,2386
-9460.0,2406
-9436.0,2402
-9416.0,2398
-9540.0,2420
-9412.0,2398
-9320.0,2380
-9376.0,2390
-9436.0,2402
-9272.0,2374
-9444.0,2404
-9244.0,2368
-9324.0,2378
-9440.0,2404
-9364.0,2390
-9352.0,2388
-9384.0,2388
-9548.0,2420
-9316.0,2382
-9400.0,2398
-9268.0,2374
-9316.0,2378
-9416.0,2396
-9404.0,2390
-9372.0,2388
-9448.0,2400
-9352.0,2386
-9440.0,2402
-9468.0,2408
-9452.0,2402
-9348.0,2384
-9260.0,2366
-9316.0,2380
-9280.0,2374
-9376.0,2390
-9292.0,2374
-9404.0,2396
-9476.0,2406
-9468.0,2406
-9356.0,2386
-9580.0,2428
-9440.0,2404
-9504.0,2410
-9272.0,2372
-9400.0,2396
-9296.0,2372
-9388.0,2394
-9348.0,2386
-9300.0,2378
-9292.0,2376
-9448.0,2402
-9504.0,2412
-9332.0,2376
-9336.0,2380
-9308.0,2376
-9292.0,2374
-9304.0,2378
-9240.0,2370
-9280.0,2376
-9300.0,2380
-9348.0,2386
-9404.0,2394
-9476.0,2410
-9296.0,2378
-9352.0,2386
-9384.0,2390
-9360.0,2390
-9376.0,2390
-9356.0,2384
-9396.0,2394
-9372.0,2390
-9356.0,2388
-9380.0,2394
-9368.0,2392
-9280.0,2374
-9284.0,2374
-9300.0,2374
-9252.0,2370
-9388.0,2392
-9264.0,2370
-9376.0,2386
-9280.0,2372
-9100.0,2336
-9164.0,2354
-9428.0,2400
-9216.0,2364
-9332.0,2382
-9388.0,2390
-9420.0,2398
-9380.0,2392
-9492.0,2414
-9456.0,2404
-9332.0,2380
-9288.0,2376
-9296.0,2376
-9224.0,2356
-9284.0,2372
-9256.0,2370
-9404.0,2396
-9412.0,2396
-9292.0,2376
-9340.0,2386
-9396.0,2396
-9432.0,2400
-9456.0,2406
-9284.0,2376
-9400.0,2396
-9488.0,2412
-9376.0,2390
-9368.0,2388
-9260.0,2370
-9376.0,2392
-9436.0,2400
-9300.0,2374
-9296.0,2376
-9308.0,2374
-9172.0,2350
-9124.0,2340
-9328.0,2382
-9312.0,2382
-9436.0,2402
-9368.0,2388
-9284.0,2372
-9404.0,2396
-9400.0,2394
-9436.0,2400
-9448.0,2404
-9368.0,2392
-9292.0,2378
-9360.0,2388
-9428.0,2398
-9360.0,2388
-9292.0,2374
-9376.0,2388
-9312.0,2374
-9240.0,2362
-9328.0,2386
-9292.0,2372
-9392.0,2394
-9448.0,2404
-9428.0,2398
-9384.0,2386
-9356.0,2386
-9436.0,2400
-9384.0,2394
-9384.0,2390
-9268.0,2372
-9144.0,2348
-9148.0,2348
-9280.0,2376
-9268.0,2372
-9384.0,2392
-9388.0,2394
-9344.0,2386
-9248.0,2368
-9300.0,2376
-9448.0,2402
-9420.0,2398
-9340.0,2386
-9392.0,2396
-9396.0,2396
-9276.0,2376
-9248.0,2370
-9252.0,2366
-9320.0,2382
-9416.0,2396
-9208.0,2360
-9356.0,2384
-9472.0,2408
-9520.0,2418
-9472.0,2408
-9520.0,2418
-9504.0,2412
-9400.0,2392
-9440.0,2402
-9444.0,2402
-9376.0,2392
-9420.0,2400
-9140.0,2348
-9184.0,2356
-9052.0,2334
-9236.0,2366
-9216.0,2360
-9268.0,2372
-9220.0,2364
-9356.0,2386
-9336.0,2376
-9304.0,2372
-9336.0,2384
-9380.0,2390
-9356.0,2388
-9296.0,2380
-9328.0,2382
-9360.0,2388
-9340.0,2384
-9428.0,2402
-9336.0,2382
-9264.0,2368
-9300.0,2376
-9288.0,2376
-9324.0,2382
-9368.0,2390
-9328.0,2384
-9272.0,2372
-9276.0,2370
-9364.0,2388
-9464.0,2406
-9516.0,2414
-9544.0,2420
-9468.0,2406
-9436.0,2404
-9476.0,2408
-9364.0,2388
-9436.0,2400
-9404.0,2396
-9284.0,2374
-9316.0,2378
-9364.0,2386
-9272.0,2372
-9292.0,2378
-9340.0,2380
-9360.0,2386
-9480.0,2410
-9336.0,2384
-9156.0,2350
-9280.0,2374
-9244.0,2368
-9248.0,2368
-9232.0,2366
-9332.0,2384
-9332.0,2378
-9340.0,2384
-9276.0,2376
-9260.0,2366
-9376.0,2392
-9344.0,2386
-9232.0,2364
-9208.0,2362
-9128.0,2346
-9336.0,2382
-9384.0,2392
-9256.0,2368
-9380.0,2392
-9240.0,2368
-9352.0,2388
-9320.0,2378
-9384.0,2390
-9368.0,2388
-9392.0,2394
-9336.0,2382
-9384.0,2396
-9500.0,2414
-9452.0,2408
-9532.0,2416
-9380.0,2390
-9280.0,2372
-9280.0,2374
-9336.0,2382
-9428.0,2402
-9388.0,2396
-9220.0,2364
-9296.0,2376
-9416.0,2400
-9320.0,2380
-9196.0,2358
-9280.0,2374
-9232.0,2364
-9344.0,2384
-9480.0,2408
-9360.0,2382
-9320.0,2384
-9480.0,2410
-9452.0,2404
-9324.0,2382
-9360.0,2386
-9332.0,2380
-9400.0,2396
-9304.0,2380
-9416.0,2396
-9364.0,2388
-9300.0,2380
-9248.0,2366
-9280.0,2372
-9224.0,2366
-9292.0,2376
-9460.0,2404
-9456.0,2404
-9460.0,2408
-9464.0,2404
-9456.0,2404
-9392.0,2394
-9376.0,2390
-9292.0,2378
-9436.0,2402
-9428.0,2396
-9492.0,2412
-9360.0,2390
-9288.0,2378
-9372.0,2392
-9392.0,2392
-9328.0,2382
-9284.0,2376
-9356.0,2386
-9364.0,2388
-9328.0,2378
-9284.0,2376
-9256.0,2362
-9404.0,2394
-9376.0,2390
-9160.0,2356
-9284.0,2376
-9300.0,2378
-9356.0,2388
-9348.0,2386
-9324.0,2382
