Energy,Magnetization
-52552.0,3166.0
-52620.0,3214.0
-53460.0,3328.0
-53400.0,3274.0
-53528.0,3388.0
-53276.0,3338.0
-53456.0,3506.0
-53004.0,3588.0
-53444.0,3498.0
-53880.0,3270.0
-53820.0,3448.0
-53628.0,3394.0
-53300.0,3426.0
-53784.0,3356.0
-54016.0,3494.0
-53532.0,3564.0
-54132.0,3572.0
-54512.0,3800.0
-54472.0,4244.0
-53860.0,4112.0
-54128.0,4042.0
-54000.0,3788.0
-54300.0,3968.0
-54780.0,4090.0
-54908.0,4030.0
-54672.0,4016.0
-54460.0,3992.0
-54236.0,3938.0
-53840.0,3794.0
-54176.0,3884.0
-54336.0,4036.0
-54548.0,4312.0
-54672.0,4306.0
-54212.0,4326.0
-54716.0,3982.0
-54672.0,3838.0
-54684.0,3788.0
-54952.0,4144.0
-54736.0,3806.0
-54484.0,3956.0
-54648.0,3684.0
-55280.0,3784.0
-54624.0,3762.0
-54472.0,3740.0
-54404.0,3550.0
-53976.0,3464.0
-54172.0,3264.0
-54016.0,3298.0
-54728.0,2976.0
-54332.0,2848.0
-54188.0,3094.0
-53704.0,2842.0
-53748.0,2844.0
-53788.0,3062.0
-54076.0,2842.0
-54416.0,3028.0
-54120.0,2806.0
-54152.0,2828.0
-54516.0,3108.0
-54792.0,3292.0
-54900.0,3208.0
-54480.0,2878.0
-54600.0,2868.0
-54852.0,2908.0
-54704.0,3066.0
-54812.0,2928.0
-55024.0,3030.0
-55188.0,2850.0
-54740.0,2946.0
-54768.0,2690.0
-54196.0,2412.0
-54556.0,2354.0
-54524.0,2492.0
-54308.0,2532.0
-54192.0,2644.0
-54176.0,2588.0
-54372.0,2456.0
-54640.0,2538.0
-54192.0,2504.0
-54208.0,2596.0
-54796.0,2642.0
-54620.0,2650.0
-54620.0,2476.0
-54948.0,2492.0
-54856.0,2156.0
-54748.0,2210.0
-54340.0,2102.0
-54468.0,2172.0
-54940.0,2260.0
-54716.0,2002.0
-54588.0,2222.0
-54804.0,2294.0
-54360.0,2368.0
-54668.0,2498.0
-54664.0,1938.0
-54756.0,2010.0
-54516.0,2164.0
-54596.0,1944.0
-54832.0,1920.0
-54472.0,1720.0
-54660.0,1316.0
-54608.0,1438.0
-54456.0,1486.0
-54676.0,1582.0
-54388.0,1578.0
-54464.0,1806.0
-54924.0,1920.0
-54748.0,2246.0
-54748.0,2410.0
-55016.0,2178.0
-55056.0,2188.0
-54876.0,1952.0
-55256.0,2074.0
-54828.0,2166.0
-54908.0,2022.0
-55064.0,2234.0
-54916.0,2120.0
-55228.0,2098.0
-55100.0,2040.0
-55108.0,1686.0
-55032.0,1472.0
-55264.0,1416.0
-55196.0,1504.0
-54944.0,1494.0
-55184.0,1280.0
-54940.0,1292.0
-55064.0,1216.0
-54976.0,1086.0
-54988.0,1048.0
-54392.0,1148.0
-54736.0,1254.0
-54676.0,1418.0
-54456.0,1354.0
-54724.0,1464.0
-54272.0,1112.0
-54264.0,996.0
-54472.0,932.0
-54780.0,1104.0
-54672.0,1238.0
-54932.0,1342.0
-54532.0,1142.0
-54864.0,1004.0
-54908.0,1032.0
-54884.0,772.0
-54700.0,968.0
-54744.0,1026.0
-54692.0,1114.0
-54976.0,1024.0
-54468.0,1478.0
-54736.0,1542.0
-54868.0,1362.0
-54764.0,1666.0
-54976.0,1584.0
-54860.0,1526.0
-54780.0,1340.0
-54864.0,930.0
-54700.0,1010.0
-54336.0,878.0
-54676.0,950.0
-54208.0,1076.0
-54352.0,1056.0
-54272.0,692.0
-54732.0,880.0
-55240.0,838.0
-54748.0,822.0
-55120.0,626.0
-54708.0,736.0
-55276.0,706.0
-55164.0,534.0
-54820.0,720.0
-54944.0,854.0
-55156.0,890.0
-54988.0,1088.0
-55260.0,1316.0
-54844.0,1146.0
-55532.0,1228.0
-55992.0,902.0
-55800.0,1246.0
-56432.0,1366.0
-56088.0,1452.0
-55508.0,1154.0
-55396.0,930.0
-55420.0,976.0
-55108.0,1060.0
-55280.0,988.0
-55540.0,950.0
-55480.0,1076.0
-55372.0,1204.0
-55252.0,1168.0
-54876.0,1270.0
-55036.0,1038.0
-55348.0,1112.0
-55012.0,986.0
-54728.0,1016.0
-54544.0,772.0
-54408.0,764.0
-54420.0,786.0
-54700.0,778.0
-54816.0,680.0
-54440.0,772.0
-54684.0,646.0
-54476.0,942.0
-54512.0,1058.0
-54712.0,682.0
-54700.0,622.0
-55020.0,668.0
-55012.0,570.0
-54592.0,576.0
-54520.0,384.0
-54716.0,50.0
-54836.0,-10.0
-55060.0,94.0
-55200.0,-122.0
-54852.0,198.0
-54496.0,48.0
-55108.0,-194.0
-55244.0,98.0
-55336.0,198.0
-55296.0,156.0
-55236.0,298.0
-55572.0,136.0
-55432.0,108.0
-54756.0,266.0
-54208.0,340.0
-54360.0,-176.0
-54568.0,-66.0
-54684.0,-116.0
-54476.0,-100.0
-54552.0,-182.0
-55236.0,-180.0
-55144.0,-152.0
-54568.0,-326.0
-54048.0,-290.0
-54724.0,274.0
-54708.0,146.0
-54072.0,92.0
-54300.0,70.0
-54288.0,476.0
-54732.0,506.0
-54288.0,552.0
-54340.0,550.0
-54096.0,586.0
-54400.0,244.0
-54160.0,90.0
-54144.0,-260.0
-54056.0,44.0
-54428.0,210.0
-55184.0,170.0
-54716.0,-50.0
-55044.0,106.0
-55160.0,106.0
-54920.0,304.0
-55276.0,268.0
-54712.0,422.0
-54672.0,542.0
-54504.0,788.0
-54740.0,796.0
-54556.0,1258.0
-55172.0,1266.0
-55532.0,1408.0
-55372.0,1346.0
-55192.0,1536.0
-54384.0,1550.0
-54276.0,1552.0
-54584.0,1638.0
-54552.0,1928.0
-54732.0,1848.0
-55024.0,1920.0
-54916.0,1946.0
-55216.0,2184.0
-55272.0,2254.0
-55592.0,2344.0
-55072.0,2496.0
-55116.0,2340.0
-54492.0,2480.0
-54940.0,2380.0
-54520.0,2088.0
-54892.0,2310.0
-54820.0,2450.0
-54672.0,2418.0
-55024.0,2480.0
-54740.0,2324.0
-54436.0,2426.0
-54812.0,2388.0
-54932.0,2458.0
-55372.0,2782.0
-54796.0,3016.0
-55112.0,3088.0
-54772.0,3172.0
-55408.0,3194.0
-55372.0,3112.0
-55540.0,3148.0
-54840.0,3128.0
-55272.0,2936.0
-55108.0,3058.0
-55104.0,2746.0
-54972.0,2530.0
-55256.0,2768.0
-54816.0,2916.0
-54964.0,2882.0
-55184.0,3100.0
-55396.0,3238.0
-54848.0,3248.0
-55244.0,3062.0
-55052.0,3108.0
-55652.0,3262.0
-55768.0,3042.0
-54828.0,3048.0
-54820.0,3046.0
-55056.0,2936.0
-54532.0,2974.0
-54684.0,2968.0
-54632.0,2974.0
-54872.0,2938.0
-54844.0,2644.0
-54200.0,2600.0
-54368.0,2438.0
-54316.0,2406.0
-54400.0,2250.0
-54968.0,2108.0
-55472.0,2530.0
-55084.0,2396.0
-54952.0,2238.0
-55484.0,2184.0
-54920.0,2140.0
-54876.0,1966.0
-54744.0,1940.0
-55096.0,2118.0
-54520.0,2054.0
-54352.0,2130.0
-54080.0,1806.0
-54008.0,1484.0
-54164.0,1354.0
-54276.0,1180.0
-54496.0,1258.0
-54960.0,1296.0
-54924.0,1446.0
-54956.0,1564.0
-55304.0,1960.0
-55292.0,2200.0
-54808.0,2380.0
-54880.0,2364.0
-55540.0,2186.0
-55536.0,2050.0
-55316.0,1790.0
-55300.0,1856.0
-55136.0,1524.0
-55236.0,1746.0
-55168.0,1674.0
-55068.0,1508.0
-55200.0,1812.0
-54868.0,1674.0
-55236.0,1764.0
-54944.0,1886.0
-55512.0,1678.0
-55072.0,1586.0
-55236.0,1648.0
-55308.0,1908.0
-55112.0,1600.0
-55280.0,1808.0
-55440.0,1606.0
-55116.0,1570.0
-55172.0,1748.0
-55216.0,1964.0
-55348.0,1904.0
-55368.0,1762.0
-55800.0,2102.0
-55796.0,2038.0
-55500.0,2178.0
-55520.0,2218.0
-55372.0,2060.0
-55308.0,2156.0
-54936.0,2434.0
-54876.0,2556.0
-55272.0,2460.0
-55644.0,2366.0
-55364.0,2704.0
-55272.0,2696.0
-55196.0,2628.0
-55188.0,2680.0
-55928.0,2658.0
-56016.0,2850.0
-56000.0,2950.0
-56152.0,3232.0
-55636.0,3206.0
-55792.0,3434.0
-55624.0,3208.0
-54980.0,3254.0
-55220.0,3334.0
-55448.0,3654.0
-55612.0,3750.0
-55336.0,3726.0
-55152.0,3404.0
-54636.0,3266.0
-55240.0,3458.0
-54932.0,3212.0
-54452.0,3098.0
-55364.0,3042.0
-55176.0,3196.0
-55416.0,3454.0
-54768.0,3512.0
-54700.0,3622.0
-54420.0,3268.0
-54480.0,3394.0
-54332.0,3766.0
-54396.0,3806.0
-54236.0,3868.0
-54264.0,3606.0
-54336.0,3562.0
-54420.0,3736.0
-54612.0,3788.0
-54124.0,3866.0
-54388.0,3948.0
-54708.0,4138.0
-54312.0,4372.0
-54108.0,4226.0
-54244.0,4114.0
-54704.0,4232.0
-54568.0,4420.0
-54456.0,4396.0
-54648.0,4518.0
-54060.0,4378.0
-54044.0,4304.0
-54388.0,4148.0
-54404.0,4388.0
-54628.0,4412.0
-54192.0,3940.0
-54340.0,3992.0
-54636.0,4120.0
-54376.0,4106.0
-54016.0,4302.0
-54520.0,4594.0
-54456.0,4810.0
-54580.0,4710.0
-54540.0,4526.0
-54508.0,4422.0
-54396.0,4040.0
-54368.0,4090.0
-54164.0,4294.0
-53944.0,4218.0
-53952.0,4224.0
-53848.0,4012.0
-54564.0,4110.0
-54204.0,4212.0
-54680.0,4346.0
-54596.0,4536.0
-54592.0,4512.0
-54020.0,4092.0
-54008.0,4282.0
-54476.0,4250.0
-54920.0,4326.0
-54608.0,4266.0
-54568.0,4452.0
-54800.0,4348.0
-54796.0,4066.0
-55136.0,4402.0
-54776.0,4074.0
-54936.0,4008.0
-54924.0,3894.0
-54928.0,4030.0
-54544.0,3934.0
-54200.0,3750.0
-54732.0,3550.0
-54748.0,3710.0
-54952.0,3508.0
-55004.0,3486.0
-54444.0,3170.0
-55060.0,2662.0
-55240.0,2390.0
-54712.0,2194.0
-54868.0,2156.0
-54560.0,2248.0
-54556.0,2090.0
-54328.0,1880.0
-54564.0,2276.0
-54564.0,2060.0
-54556.0,1862.0
-54840.0,1886.0
-54740.0,2056.0
-55028.0,1598.0
-54620.0,1868.0
-54308.0,2026.0
-54304.0,2008.0
-54548.0,1822.0
-54416.0,1774.0
-54084.0,1836.0
-54104.0,2048.0
-54256.0,2004.0
-54328.0,1974.0
-54864.0,1774.0
-54528.0,1412.0
-54084.0,1372.0
-53792.0,1642.0
-54244.0,1512.0
-54380.0,1696.0
-53964.0,1868.0
-54108.0,1928.0
-53912.0,2030.0
-53788.0,2068.0
-53752.0,2120.0
-54308.0,1930.0
-54184.0,2326.0
-54932.0,2296.0
-54508.0,2290.0
-54704.0,2598.0
-54520.0,2402.0
-53908.0,2294.0
-54200.0,2590.0
-54088.0,2418.0
-54156.0,2314.0
-54096.0,2268.0
-54184.0,2612.0
-54152.0,2740.0
-54020.0,2650.0
-54476.0,3006.0
-54544.0,3034.0
-54860.0,3310.0
-54592.0,3134.0
-54688.0,3348.0
-55044.0,2872.0
-54888.0,2872.0
-54724.0,2838.0
-54772.0,2610.0
-54724.0,2728.0
-54436.0,3080.0
-54324.0,3256.0
-54428.0,3358.0
-54540.0,3472.0
-54424.0,3222.0
-54232.0,3002.0
-53764.0,2844.0
-53680.0,2942.0
-54040.0,3002.0
-54428.0,2862.0
-54404.0,2706.0
-54092.0,2666.0
-54008.0,2794.0
-53780.0,2688.0
-53836.0,2748.0
-53612.0,2888.0
-53692.0,2800.0
-53920.0,2560.0
-54156.0,2738.0
-54432.0,2602.0
-54136.0,2210.0
-53948.0,2084.0
-54480.0,2368.0
-54356.0,2454.0
-54860.0,2442.0
-55000.0,2212.0
-55144.0,2304.0
-54840.0,2350.0
-54464.0,2484.0
-53764.0,2532.0
-53668.0,2428.0
-53932.0,2562.0
-54672.0,2758.0
-54576.0,3186.0
-54984.0,3534.0
-55040.0,3744.0
-54928.0,3946.0
-54856.0,3804.0
-54536.0,3812.0
-54032.0,3858.0
-54256.0,4116.0
-54152.0,4176.0
-54280.0,4108.0
-54276.0,4088.0
-54684.0,4466.0
-54940.0,4404.0
-54944.0,4224.0
-55384.0,4306.0
-54916.0,4014.0
-54724.0,4038.0
-54756.0,4084.0
-54332.0,3902.0
-54744.0,4072.0
-54452.0,4156.0
-54912.0,3942.0
-54304.0,3874.0
-54180.0,3742.0
-53952.0,3692.0
-53996.0,3724.0
-54496.0,3868.0
-54196.0,3902.0
-54668.0,3960.0
-54220.0,3972.0
-54256.0,4280.0
-54612.0,4484.0
-54784.0,4598.0
-54708.0,4394.0
-54712.0,4546.0
-54316.0,4318.0
-54536.0,4236.0
-54456.0,4252.0
-54604.0,4392.0
-54608.0,4572.0
-54260.0,4722.0
-54412.0,4534.0
-54428.0,4584.0
-54420.0,4740.0
-55116.0,4708.0
-55044.0,4598.0
-55192.0,4842.0
-54328.0,4928.0
-55128.0,5410.0
-55388.0,5244.0
-55784.0,5070.0
-54820.0,4992.0
-54784.0,4846.0
-55172.0,4952.0
-54812.0,4880.0
-55240.0,4858.0
-55464.0,4586.0
-55724.0,4102.0
-55272.0,4052.0
-54900.0,4128.0
-55132.0,4088.0
-55436.0,4078.0
-55404.0,3822.0
-55524.0,3784.0
-55324.0,3734.0
-54984.0,3994.0
-55420.0,3954.0
-54668.0,3906.0
-54844.0,4236.0
-54524.0,4424.0
-54452.0,3978.0
-54800.0,3980.0
-54800.0,4114.0
-54940.0,4332.0
-54700.0,4746.0
-54788.0,4458.0
-54420.0,4318.0
-54356.0,4574.0
-54304.0,4816.0
-54404.0,4882.0
-54072.0,5054.0
-53924.0,4808.0
-53796.0,4612.0
-54388.0,4702.0
-54552.0,4912.0
-54880.0,4822.0
-55212.0,4960.0
-55420.0,5048.0
-54756.0,4772.0
-55352.0,4628.0
-55044.0,4812.0
-54900.0,4750.0
-54936.0,4520.0
-55356.0,4410.0
-55036.0,4386.0
-54440.0,4278.0
-54500.0,4180.0
-54712.0,4286.0
-55016.0,4172.0
-55244.0,4180.0
-54940.0,3938.0
-54668.0,3984.0
-54116.0,4114.0
-54552.0,3778.0
-54568.0,3804.0
-54932.0,3354.0
-54664.0,3422.0
-54720.0,3634.0
-54368.0,3498.0
-54268.0,3340.0
-54476.0,3448.0
-54232.0,3438.0
-54684.0,3308.0
-54500.0,3636.0
-54576.0,3500.0
-54760.0,3652.0
-55516.0,3654.0
-55176.0,3622.0
-54788.0,3986.0
-54468.0,3936.0
-54768.0,3970.0
-54420.0,3942.0
-54412.0,4558.0
-54632.0,4622.0
-54216.0,4498.0
-54124.0,4612.0
-54568.0,4550.0
-55052.0,4762.0
-54892.0,4880.0
-54996.0,4790.0
-55260.0,4782.0
-54596.0,4818.0
-55568.0,4846.0
-55716.0,4402.0
-55464.0,4662.0
-55124.0,4378.0
-55692.0,4432.0
-55380.0,4462.0
-55532.0,4186.0
-55872.0,4176.0
-55576.0,4272.0
-55980.0,4142.0
-55844.0,4386.0
-55644.0,4252.0
-56020.0,4384.0
-56032.0,4470.0
-56292.0,4510.0
-56048.0,4712.0
-55860.0,4832.0
-55896.0,4800.0
-55776.0,5212.0
-55704.0,4832.0
-55460.0,4758.0
-54788.0,4722.0
-54676.0,4386.0
-54592.0,4672.0
-54380.0,4928.0
-54588.0,4856.0
-54992.0,5164.0
-55100.0,5360.0
-55372.0,5156.0
-55036.0,5344.0
-55124.0,5066.0
-54796.0,5380.0
-55172.0,5352.0
-55500.0,5490.0
-55308.0,5570.0
-55064.0,5034.0
-54808.0,4836.0
-55140.0,5274.0
-55084.0,5198.0
-54796.0,5064.0
-54992.0,4772.0
-55084.0,4794.0
-54848.0,4836.0
-54652.0,4960.0
-55124.0,5222.0
-55232.0,5310.0
-55288.0,5248.0
-55180.0,5160.0
-55016.0,4978.0
-55172.0,5230.0
-55072.0,5298.0
-55196.0,5280.0
-55164.0,5322.0
-55272.0,5158.0
-54996.0,4736.0
-55408.0,4632.0
-54412.0,4586.0
-54664.0,4454.0
-54552.0,4732.0
-55060.0,4608.0
-54964.0,4590.0
-54796.0,4218.0
-54972.0,4238.0
-54984.0,4128.0
-55208.0,4142.0
-54972.0,4124.0
-55088.0,3986.0
-55284.0,3858.0
-55004.0,3690.0
-55180.0,3384.0
-55384.0,3480.0
-55288.0,3252.0
-55160.0,3492.0
-55376.0,3554.0
-55500.0,3440.0
-55280.0,3770.0
-55324.0,3848.0
-55124.0,4060.0
-55444.0,3930.0
-55584.0,3904.0
-55000.0,4068.0
-55116.0,3816.0
-55348.0,3820.0
-55568.0,3950.0
-55204.0,3828.0
-54932.0,3910.0
-54804.0,3764.0
-55352.0,3806.0
-55288.0,4212.0
-54984.0,4200.0
-54468.0,4272.0
-54688.0,4026.0
-55152.0,3954.0
-55304.0,4030.0
-54336.0,4144.0
-54584.0,4340.0
-54724.0,4542.0
-54876.0,4320.0
-54640.0,4126.0
-54504.0,4350.0
-54672.0,4336.0
-54624.0,4228.0
-55136.0,4270.0
-54976.0,4154.0
-54956.0,3874.0
-54708.0,3838.0
-55096.0,4014.0
-55512.0,3994.0
-55676.0,4006.0
-55840.0,4124.0
-55664.0,4032.0
-55560.0,3918.0
-55384.0,4044.0
-55420.0,4108.0
-55404.0,4144.0
-55740.0,4308.0
-55576.0,4336.0
-55864.0,4356.0
-55784.0,4498.0
-55108.0,4244.0
-55092.0,4482.0
-55020.0,4592.0
-54940.0,4418.0
-55008.0,4338.0
-54916.0,4296.0
-55000.0,4282.0
-55376.0,4436.0
-55852.0,4598.0
-55956.0,4566.0
-55936.0,4596.0
-55588.0,4386.0
-55708.0,4176.0
-55648.0,4344.0
-55276.0,4034.0
-55408.0,3868.0
-55028.0,3800.0
-54864.0,3940.0
-55360.0,3952.0
-55448.0,3572.0
-55560.0,3584.0
-55160.0,3548.0
-55136.0,3560.0
-55520.0,4102.0
-55644.0,4168.0
-55848.0,3946.0
-56148.0,3892.0
-55960.0,4058.0
-56024.0,3732.0
-55852.0,4010.0
-55816.0,4194.0
-56072.0,4106.0
-55656.0,4140.0
-55632.0,4220.0
-55496.0,4386.0
-55864.0,4694.0
-55464.0,4864.0
-55724.0,5094.0
-55136.0,4964.0
-55208.0,5092.0
-55444.0,4884.0
-55196.0,4798.0
-54924.0,4700.0
-55300.0,4782.0
-55720.0,5086.0
-55424.0,5032.0
-55360.0,5180.0
-55356.0,5094.0
-55228.0,5192.0
-55060.0,5326.0
-55272.0,5378.0
-55356.0,5540.0
-55088.0,5834.0
-54736.0,5876.0
-54508.0,5854.0
-54180.0,5878.0
-54420.0,5962.0
-54684.0,5694.0
-55272.0,5788.0
-55316.0,5488.0
-55060.0,5756.0
-55388.0,5742.0
-55204.0,5562.0
-55212.0,5506.0
-55048.0,5354.0
-54788.0,5126.0
-54300.0,5250.0
-54952.0,5004.0
-55248.0,4804.0
-54620.0,5062.0
-54556.0,5252.0
-55212.0,5464.0
-54976.0,5498.0
-55072.0,5742.0
-54880.0,5586.0
-55164.0,5752.0
-55276.0,5992.0
-55052.0,6078.0
-54988.0,6006.0
-54476.0,6014.0
-54324.0,6208.0
-54640.0,6338.0
-54432.0,6536.0
-54644.0,6490.0
-54840.0,6452.0
-54964.0,6094.0
-54620.0,5678.0
-55144.0,5752.0
-55016.0,5580.0
-54688.0,5766.0
-54828.0,5706.0
-54868.0,5606.0
-55052.0,5722.0
-55132.0,5606.0
-55376.0,5608.0
-55460.0,5808.0
-54904.0,5544.0
-55744.0,5588.0
-55476.0,5482.0
-55248.0,5540.0
-54592.0,5476.0
-54020.0,5630.0
-54420.0,5504.0
-55160.0,5678.0
-54696.0,5982.0
-54780.0,5584.0
-54444.0,5318.0
-54572.0,5390.0
-54032.0,5550.0
-54280.0,5528.0
-54140.0,5838.0
-54420.0,6024.0
-54376.0,5950.0
-54304.0,6168.0
-53664.0,6078.0
-54292.0,5908.0
-54072.0,5882.0
-54408.0,5660.0
-54800.0,5600.0
-54800.0,5560.0
-54496.0,5488.0
-55116.0,5526.0
-55004.0,5638.0
-55020.0,5388.0
-55448.0,5386.0
-55200.0,5540.0
-54408.0,5550.0
-54388.0,5300.0
-54048.0,5358.0
-54396.0,5658.0
-54560.0,5776.0
-54728.0,5412.0
-54292.0,5104.0
-54392.0,5236.0
-54268.0,5316.0
-54540.0,5222.0
-54124.0,5190.0
-54148.0,5160.0
-54372.0,5502.0
-53932.0,5610.0
-54012.0,5516.0
-54260.0,5566.0
-54508.0,5668.0
-53768.0,5486.0
-54184.0,5460.0
-54608.0,5398.0
-54544.0,5396.0
-54352.0,5422.0
-54188.0,5532.0
-54836.0,5398.0
-54084.0,5214.0
-54336.0,5132.0
-54440.0,4930.0
-53908.0,4990.0
-54128.0,4904.0
-54244.0,4944.0
-54396.0,4568.0
-54612.0,4564.0
-54316.0,4512.0
-54224.0,4358.0
-54204.0,4468.0
-54392.0,4476.0
-54316.0,4360.0
-54192.0,4270.0
-54344.0,4486.0
-54116.0,4964.0
-54048.0,5232.0
-54620.0,5304.0
-54900.0,5250.0
-54652.0,4878.0
-54272.0,4702.0
-54544.0,4788.0
-54504.0,4712.0
-54384.0,4646.0
-54952.0,4446.0
-54988.0,4598.0
-54828.0,4220.0
-54640.0,4338.0
-54912.0,4582.0
-55056.0,4598.0
-55084.0,4518.0
-55512.0,4542.0
-55196.0,4392.0
-55020.0,4550.0
-54820.0,4470.0
-54744.0,4176.0
-55068.0,4224.0
-54600.0,4416.0
-54952.0,4548.0
-54824.0,4708.0
-54908.0,4814.0
-54820.0,4738.0
-54900.0,4642.0
-55256.0,4396.0
-55016.0,4372.0
-55240.0,4412.0
-55260.0,4546.0
-54812.0,4568.0
-55088.0,4718.0
-55236.0,4820.0
-54756.0,4782.0
-54488.0,4848.0
-54732.0,4928.0
-54640.0,4994.0
-54344.0,4788.0
-53884.0,4744.0
-53712.0,4942.0
-53312.0,4946.0
-53776.0,5090.0
-53672.0,5480.0
-54072.0,5738.0
-54628.0,6092.0
-54356.0,6192.0
-54444.0,6140.0
-54576.0,5956.0
-54824.0,5680.0
-54692.0,5784.0
-54700.0,5544.0
-54500.0,5424.0
-54748.0,5216.0
-54812.0,5244.0
-55604.0,5158.0
-55332.0,5384.0
-55860.0,5558.0
-56008.0,5796.0
-56276.0,5900.0
-55532.0,5880.0
-55136.0,5676.0
-55216.0,5814.0
-55132.0,5818.0
-54848.0,5716.0
-54900.0,5768.0
-54532.0,5790.0
-54520.0,5838.0
-54424.0,5952.0
-54304.0,6068.0
-54512.0,5970.0
-55028.0,5618.0
-55008.0,5724.0
-54788.0,5664.0
-54880.0,5546.0
-54748.0,5336.0
-55060.0,5102.0
-54372.0,4978.0
-54460.0,5040.0
-54524.0,5084.0
-54352.0,5036.0
-54332.0,5070.0
-54480.0,5406.0
-53860.0,5196.0
-54052.0,5176.0
-54448.0,5180.0
-54508.0,5352.0
-54428.0,5382.0
-54740.0,5480.0
-54152.0,5238.0
-54156.0,5176.0
-53972.0,5136.0
-54552.0,5560.0
-54636.0,5378.0
-53884.0,5208.0
-53448.0,5460.0
-53520.0,5452.0
-54196.0,5636.0
-54636.0,5696.0
-54220.0,5832.0
-54164.0,5922.0
-54560.0,6146.0
-53932.0,6344.0
-54124.0,6374.0
-53940.0,6304.0
-54044.0,6552.0
-54024.0,6200.0
-54008.0,6378.0
-53816.0,6386.0
-54192.0,6644.0
-54036.0,6480.0
-53616.0,6470.0
-54152.0,6738.0
-54244.0,6646.0
-54244.0,6420.0
-54476.0,6452.0
-54888.0,6792.0
-54876.0,6706.0
-55096.0,6908.0
-54476.0,7014.0
-54552.0,7010.0
-54536.0,6932.0
-54568.0,6904.0
-54924.0,7088.0
-54728.0,7194.0
-55192.0,7376.0
-55320.0,7398.0
-54952.0,7514.0
-55240.0,7646.0
-54972.0,7740.0
-55096.0,7922.0
-54760.0,7956.0
-54868.0,7788.0
-54696.0,7962.0
-55084.0,7804.0
