Energy,Magnetization
-6280.0,2212
-6256.0,2208
-6484.0,2260
-6204.0,2204
-6336.0,2236
-6294.0,2226
-6204.0,2204
-6368.0,2240
-6362.0,2242
-6426.0,2246
-6284.0,2224
-6114.0,2170
-6164.0,2188
-6264.0,2208
-6178.0,2190
-6122.0,2190
-6114.0,2170
-6028.0,2160
-6082.0,2158
-6210.0,2202
-6318.0,2234
-6322.0,2234
-6268.0,2216
-6310.0,2230
-6238.0,2210
-6232.0,2192
-6208.0,2204
-6120.0,2168
-6162.0,2190
-6084.0,2180
-6220.0,2208
-6324.0,2232
-6408.0,2256
-6296.0,2224
-6324.0,2228
-6454.0,2262
-6348.0,2240
-6364.0,2252
-6314.0,2234
-6474.0,2266
-6360.0,2240
-6300.0,2212
-6176.0,2188
-6154.0,2182
-6318.0,2218
-6150.0,2182
-6298.0,2230
-6216.0,2196
-6372.0,2240
-6310.0,2230
-6234.0,2206
-6270.0,2214
-6210.0,2182
-6086.0,2170
-6234.0,2210
-6398.0,2262
-6382.0,2258
-6406.0,2246
-6168.0,2180
-6252.0,2216
-6184.0,2200
-6144.0,2172
-6100.0,2172
-6126.0,2174
-6358.0,2238
-6326.0,2230
-6394.0,2254
-6492.0,2268
-6490.0,2278
-6512.0,2280
-6452.0,2268
-6424.0,2268
-6352.0,2240
-6274.0,2222
-6190.0,2202
-6278.0,2214
-6426.0,2246
-6408.0,2240
-6298.0,2226
-6256.0,2204
-6156.0,2188
-6196.0,2184
-6286.0,2222
-6234.0,2206
-6268.0,2212
-6064.0,2148
-6232.0,2188
-6200.0,2204
-6386.0,2254
-6502.0,2278
-6368.0,2240
-6306.0,2238
-6324.0,2232
-6288.0,2220
-6328.0,2240
-6236.0,2204
-6238.0,2214
-6300.0,2224
-6342.0,2238
-6498.0,2274
-6364.0,2240
-6310.0,2230
-6212.0,2204
-6398.0,2242
-6424.0,2248
-6156.0,2184
-6132.0,2184
-6148.0,2188
-6146.0,2190
-6298.0,2222
-6312.0,2224
-6206.0,2186
-6332.0,2228
-6186.0,2194
-6262.0,2222
-6182.0,2190
-6182.0,2194
-6258.0,2214
-6308.0,2224
-6262.0,2218
-6148.0,2176
-6252.0,2200
-6112.0,2176
-6218.0,2202
-6174.0,2198
-6098.0,2166
-6308.0,2224
-6258.0,2210
-6358.0,2242
-6318.0,2222
-6326.0,2238
-6298.0,2230
-6264.0,2212
-6140.0,2188
-6244.0,2212
-6364.0,2248
-6478.0,2270
-6356.0,2232
-6334.0,2214
-6298.0,2206
-6176.0,2196
-6302.0,2226
-6392.0,2252
-6384.0,2236
-6240.0,2204
-6132.0,2188
-6302.0,2218
-6350.0,2234
-6530.0,2282
-6216.0,2192
-6162.0,2194
-6294.0,2226
-6252.0,2216
-6342.0,2222
-6142.0,2174
-6206.0,2198
-6114.0,2170
-6004.0,2148
-6110.0,2178
-6022.0,2150
-5912.0,2120
-6042.0,2154
-6018.0,2130
-6050.0,2158
-6094.0,2174
-6124.0,2180
-6012.0,2156
-6172.0,2176
-6246.0,2194
-6180.0,2184
-6178.0,2178
-6090.0,2170
-6192.0,2192
-6202.0,2194
-6210.0,2194
-6130.0,2170
-6322.0,2234
-6336.0,2224
-6200.0,2196
-6240.0,2208
-6238.0,2194
-6402.0,2242
-6278.0,2226
-6242.0,2210
-6188.0,2200
-6084.0,2176
-6304.0,2224
-6384.0,2236
-6324.0,2220
-6262.0,2214
-6322.0,2218
-6318.0,2222
-6156.0,2196
-6352.0,2244
-6310.0,2226
-6424.0,2252
-6374.0,2230
-6336.0,2224
-6090.0,2170
-6036.0,2168
-6070.0,2166
-6138.0,2186
-6276.0,2220
-6164.0,2180
-6120.0,2168
-6166.0,2186
-6108.0,2176
-6016.0,2148
-6070.0,2174
-6248.0,2204
-6328.0,2224
-6414.0,2250
-6278.0,2222
-6058.0,2174
-6158.0,2194
-6352.0,2232
-6458.0,2258
-6326.0,2226
-6270.0,2222
-6286.0,2218
-6238.0,2210
-6304.0,2228
-6350.0,2234
-6278.0,2214
-6204.0,2192
-6282.0,2214
-6238.0,2202
-6170.0,2174
-6108.0,2172
-6252.0,2212
-6486.0,2270
-6410.0,2258
-6426.0,2258
-6304.0,2224
-6360.0,2248
-6272.0,2228
-6174.0,2190
-6106.0,2166
-6144.0,2176
-6130.0,2182
-6152.0,2184
-6172.0,2188
-6022.0,2146
-6242.0,2198
-6384.0,2228
-6286.0,2222
-6294.0,2210
-6246.0,2202
-6068.0,2164
-6244.0,2220
-6266.0,2222
-6186.0,2186
-6058.0,2166
-6324.0,2232
-6274.0,2206
-6130.0,2178
-6340.0,2228
-6170.0,2186
-6224.0,2212
-6212.0,2200
-6160.0,2184
-6314.0,2218
-6148.0,2192
-6008.0,2152
-6246.0,2210
-6246.0,2194
-6132.0,2172
-6208.0,2192
-6296.0,2232
-6194.0,2206
-6156.0,2192
-6334.0,2226
-6194.0,2186
-6128.0,2180
-6124.0,2164
-6164.0,2188
-6188.0,2180
-6054.0,2158
-6206.0,2198
-6280.0,2216
-6160.0,2188
-6180.0,2192
-6244.0,2212
-6256.0,2196
-6230.0,2190
-6232.0,2200
-6446.0,2250
-6564.0,2288
-6546.0,2278
-6330.0,2226
-6216.0,2208
-6180.0,2200
-6174.0,2186
-6330.0,2210
-6166.0,2182
-6394.0,2242
-6382.0,2238
-6390.0,2242
-6312.0,2228
-6274.0,2218
-6292.0,2228
-6388.0,2236
-6288.0,2216
-6294.0,2218
-6216.0,2192
-6204.0,2196
-6200.0,2200
-6404.0,2244
-6294.0,2222
-6220.0,2200
-6188.0,2192
-6202.0,2202
-6134.0,2178
-6260.0,2212
-6408.0,2252
-6316.0,2216
-6184.0,2192
-6366.0,2242
-6496.0,2268
-6482.0,2262
-6476.0,2268
-6394.0,2258
-6352.0,2236
-6410.0,2254
-6364.0,2232
-6078.0,2166
-6280.0,2228
-6298.0,2222
-6370.0,2238
-6276.0,2220
-6160.0,2180
-6320.0,2220
-6380.0,2248
-6256.0,2220
-6236.0,2216
-6296.0,2224
-6332.0,2240
-6460.0,2272
-6336.0,2232
-6388.0,2248
-6404.0,2252
-6414.0,2246
-6298.0,2234
-6210.0,2198
-6318.0,2230
-6294.0,2214
-6170.0,2190
-6214.0,2202
-6158.0,2174
-6184.0,2196
-6270.0,2214
-6100.0,2180
-6426.0,2262
-6294.0,2218
-6234.0,2206
-6430.0,2262
-6466.0,2258
-6418.0,2250
-6380.0,2240
-6176.0,2184
-6198.0,2194
-6206.0,2194
-6162.0,2178
-6100.0,2164
-6254.0,2206
-6260.0,2216
-6258.0,2218
-6124.0,2176
-6436.0,2248
-6254.0,2218
-6264.0,2220
-6274.0,2210
-6112.0,2176
-6176.0,2192
-6330.0,2226
-6078.0,2170
-6014.0,2150
-6180.0,2180
-6156.0,2176
-6248.0,2208
-6244.0,2204
-6214.0,2206
-6150.0,2182
-6198.0,2190
-6342.0,2222
-6250.0,2202
-6194.0,2178
-6030.0,2130
-5996.0,2132
-6032.0,2116
-6034.0,2154
-6048.0,2168
-6220.0,2188
-6122.0,2166
-6290.0,2214
-6326.0,2230
-6198.0,2202
-6100.0,2184
-6098.0,2170
-6418.0,2250
-6370.0,2242
-6284.0,2212
-6348.0,2240
-6362.0,2234
-6292.0,2208
-6310.0,2218
-6204.0,2188
-6176.0,2188
-6078.0,2146
-6232.0,2204
-6190.0,2194
-6110.0,2174
-6328.0,2244
-6334.0,2238
-6282.0,2226
-6248.0,2212
-6360.0,2232
-6344.0,2236
-6368.0,2240
-6318.0,2226
-6414.0,2258
-6476.0,2264
-6130.0,2182
-6284.0,2216
-6134.0,2182
-6264.0,2196
-6158.0,2190
-6168.0,2188
-6208.0,2208
-6264.0,2212
-6224.0,2208
-6342.0,2238
-6240.0,2208
-6120.0,2176
-6052.0,2144
-6132.0,2184
-6282.0,2222
-6320.0,2228
-6254.0,2210
-6340.0,2232
-6436.0,2260
-6200.0,2208
-6160.0,2192
-6252.0,2200
-6200.0,2188
-6260.0,2212
-6222.0,2214
-6164.0,2200
-6264.0,2212
-6304.0,2224
-6330.0,2230
-6300.0,2220
-6264.0,2200
-6262.0,2206
-6254.0,2206
-6068.0,2160
-6216.0,2200
-6176.0,2180
-6180.0,2192
-6182.0,2190
-6132.0,2188
-6112.0,2168
-6268.0,2220
-6258.0,2210
-6236.0,2204
-6254.0,2202
-6122.0,2178
-6106.0,2158
-6092.0,2164
-6198.0,2182
-6236.0,2208
-6358.0,2230
-6226.0,2198
-6246.0,2206
-6244.0,2212
-6130.0,2162
-6262.0,2206
-6036.0,2160
-6096.0,2164
-6182.0,2190
-6206.0,2194
-6122.0,2170
-6258.0,2210
-6226.0,2206
-6338.0,2226
-6354.0,2222
-6332.0,2236
-6416.0,2252
-6340.0,2244
-6364.0,2232
-6268.0,2204
-6188.0,2204
-6184.0,2204
-6360.0,2236
-6274.0,2214
-6068.0,2164
-6076.0,2172
-6264.0,2216
-6256.0,2220
-6390.0,2250
-6426.0,2246
-6320.0,2220
-6160.0,2168
-6048.0,2144
-6156.0,2184
-6210.0,2194
-6262.0,2214
-6294.0,2226
-6234.0,2202
-6364.0,2240
-6376.0,2228
-6226.0,2210
-6220.0,2208
-6172.0,2188
-6308.0,2236
-6266.0,2218
-6300.0,2220
-6372.0,2248
-6342.0,2234
-6266.0,2218
-6368.0,2240
-6292.0,2212
-6314.0,2226
-6234.0,2218
-6354.0,2242
-6314.0,2222
-6292.0,2224
-6262.0,2218
-6210.0,2190
-6054.0,2158
-5962.0,2138
-6210.0,2210
-6182.0,2194
-6224.0,2208
-6356.0,2232
-6414.0,2258
-6328.0,2228
-6278.0,2206
-6288.0,2216
-6364.0,2236
-6036.0,2148
-6092.0,2160
-6208.0,2200
-6334.0,2230
-6270.0,2226
-6264.0,2220
-6220.0,2196
-6354.0,2242
-6426.0,2258
-6330.0,2238
-6276.0,2208
-6250.0,2198
-6308.0,2228
-6286.0,2210
-6212.0,2188
-6128.0,2164
-6122.0,2174
-6330.0,2226
-6278.0,2202
-6364.0,2236
-6268.0,2208
-6324.0,2232
-6332.0,2228
-6234.0,2202
-6308.0,2216
-6178.0,2174
-6264.0,2212
-6272.0,2220
-6110.0,2174
-6156.0,2180
-6298.0,2214
-6140.0,2184
-5900.0,2128
-6236.0,2208
-6268.0,2220
-6184.0,2188
-6200.0,2188
-6174.0,2182
-6138.0,2174
-6098.0,2170
-6218.0,2198
-6252.0,2216
-6138.0,2190
-6200.0,2212
-6278.0,2214
-6254.0,2206
-6040.0,2152
-6076.0,2168
-6098.0,2170
-6050.0,2150
-6042.0,2154
-6148.0,2188
-6194.0,2190
-6272.0,2212
-6320.0,2216
-6380.0,2248
-6208.0,2208
-6212.0,2192
-6178.0,2190
-6262.0,2214
-6330.0,2230
-6142.0,2174
-6226.0,2206
-6318.0,2218
-6102.0,2170
-6150.0,2178
-6136.0,2184
-6234.0,2210
-6116.0,2196
-6288.0,2208
-6110.0,2170
-6132.0,2176
-6260.0,2204
-6308.0,2220
-6178.0,2194
-6218.0,2210
-6212.0,2208
-6316.0,2236
-6144.0,2184
-6130.0,2170
-6126.0,2178
-6260.0,2220
-6346.0,2230
-6224.0,2180
-6170.0,2190
-6352.0,2236
-6306.0,2222
-6122.0,2178
-6316.0,2216
-6142.0,2174
-6328.0,2228
-6336.0,2228
-6286.0,2222
-6176.0,2188
-6246.0,2194
-6058.0,2150
-5946.0,2122
-6262.0,2214
-6128.0,2188
-6180.0,2192
-6230.0,2198
-6202.0,2194
-6072.0,2164
-6126.0,2182
-6102.0,2178
-6178.0,2190
-6078.0,2170
-6174.0,2198
-6440.0,2256
-6314.0,2234
-6380.0,2244
-6472.0,2272
-6562.0,2290
-6472.0,2268
-6332.0,2232
-6294.0,2230
-6282.0,2210
-6300.0,2216
-6388.0,2248
-6330.0,2234
-6338.0,2234
-6288.0,2224
-6292.0,2228
-6242.0,2214
-6264.0,2208
-6212.0,2196
-6346.0,2234
-6222.0,2206
-6104.0,2160
-6110.0,2174
-6364.0,2240
-6216.0,2192
-6162.0,2194
-6268.0,2232
-6226.0,2198
-6354.0,2234
-6260.0,2204
-6224.0,2208
-6436.0,2260
-6368.0,2244
-6234.0,2202
-6386.0,2250
-6388.0,2240
-6364.0,2240
-6310.0,2218
-6322.0,2218
-6242.0,2198
-6266.0,2210
-6314.0,2218
-6200.0,2196
-6362.0,2226
-6150.0,2190
-6078.0,2162
-6026.0,2162
-6006.0,2150
-5972.0,2132
-6154.0,2182
-6172.0,2188
-5982.0,2158
-6264.0,2208
-6134.0,2194
-6190.0,2206
-6142.0,2182
-6218.0,2206
-6222.0,2210
-6456.0,2268
-6464.0,2260
-6448.0,2260
-6304.0,2236
-6286.0,2226
-6436.0,2260
-6396.0,2252
-6286.0,2230
-6312.0,2232
-6134.0,2170
-6190.0,2198
-6418.0,2258
-6186.0,2194
-6100.0,2176
-6080.0,2156
-6060.0,2144
-6090.0,2150
-6048.0,2148
-6258.0,2218
-6370.0,2246
-6464.0,2268
-6482.0,2270
-6328.0,2240
-6160.0,2184
-6152.0,2192
-6330.0,2222
-6476.0,2264
-6476.0,2264
-6416.0,2264
-6418.0,2266
-6184.0,2196
-6216.0,2196
-6314.0,2230
-6386.0,2238
-6396.0,2248
-6482.0,2270
-6376.0,2236
-6082.0,2158
-6140.0,2172
-6254.0,2210
-6164.0,2188
-6234.0,2198
-6164.0,2196
-6272.0,2216
-6420.0,2256
-6376.0,2244
-6388.0,2240
-6384.0,2232
-6316.0,2228
-6528.0,2280
-6412.0,2248
-6270.0,2218
-6144.0,2180
-6366.0,2230
-6360.0,2244
-6404.0,2248
-6494.0,2270
-6378.0,2238
-6298.0,2222
-6264.0,2220
-6238.0,2210
-6272.0,2196
-6306.0,2214
-6274.0,2210
-6254.0,2210
-6212.0,2184
-6050.0,2142
-6126.0,2174
-6308.0,2236
-6372.0,2248
-6348.0,2240
-6140.0,2176
-6276.0,2216
-6100.0,2156
-6132.0,2176
-5966.0,2126
-6146.0,2190
-6024.0,2156
-6080.0,2152
-6156.0,2164
-6338.0,2214
-6230.0,2190
-6340.0,2220
-6372.0,2232
-6288.0,2212
-6240.0,2196
-6454.0,2262
-6450.0,2258
-6354.0,2242
-6396.0,2244
-6384.0,2240
-6218.0,2206
-6344.0,2232
-6196.0,2196
-6376.0,2232
-6422.0,2254
-6434.0,2250
-6506.0,2270
-6350.0,2234
-6420.0,2244
-6474.0,2270
-6338.0,2230
-6218.0,2194
-6224.0,2192
-6114.0,2170
-6314.0,2214
-6012.0,2136
-6164.0,2176
-6162.0,2186
-5968.0,2140
-6190.0,2194
-6410.0,2254
-6558.0,2286
-6406.0,2254
-6542.0,2278
-6442.0,2250
-6494.0,2270
-6374.0,2250
-6290.0,2218
-6248.0,2208
-6376.0,2240
-6334.0,2230
-6326.0,2226
-6142.0,2190
-6076.0,2164
-6096.0,2176
-5992.0,2152
-6084.0,2164
-6290.0,2218
-6262.0,2206
-6270.0,2210
-6300.0,2216
-6214.0,2202
-6194.0,2190
-6062.0,2162
-6128.0,2176
-6268.0,2212
-6404.0,2248
-6208.0,2200
-6318.0,2226
-6016.0,2144
-6170.0,2186
-6336.0,2232
-6348.0,2240
-6470.0,2262
-6350.0,2222
-6252.0,2212
-6404.0,2252
-6342.0,2234
-6240.0,2204
-6222.0,2198
-6252.0,2212
-6162.0,2182
-6206.0,2182
-6114.0,2170
-6104.0,2168
-6248.0,2212
-6424.0,2260
-6160.0,2196
-6054.0,2170
-6192.0,2188
-6228.0,2200
-6298.0,2218
-6274.0,2210
-6188.0,2184
-6214.0,2194
-6320.0,2220
-6152.0,2176
-5998.0,2130
-6156.0,2184
-6128.0,2168
-6210.0,2194
-6104.0,2180
-6232.0,2212
-6096.0,2180
-6128.0,2188
-6148.0,2196
-6130.0,2166
-6264.0,2212
-6324.0,2236
-6436.0,2260
-6568.0,2292
-6480.0,2264
-6342.0,2238
-6466.0,2270
-6394.0,2246
-6324.0,2228
-6428.0,2256
-6486.0,2278
-6384.0,2248
-6308.0,2224
-6142.0,2174
-6210.0,2190
-6274.0,2202
-6260.0,2212
-6242.0,2198
-6326.0,2222
-6246.0,2194
-6190.0,2186
-6420.0,2260
-6474.0,2266
-6412.0,2252
-6356.0,2236
-6218.0,2202
-6122.0,2178
-6378.0,2238
-6168.0,2180
-6398.0,2238
-6234.0,2202
-6392.0,2248
-6202.0,2202
-6428.0,2252
-6262.0,2214
-6220.0,2192
-6212.0,2196
-6086.0,2170
-6110.0,2182
-6248.0,2208
-6088.0,2176
-5988.0,2124
-6078.0,2158
-6174.0,2182
-6234.0,2198
-6196.0,2192
-6238.0,2214
-6340.0,2240
-6492.0,2272
-6378.0,2242
-6452.0,2260
-6336.0,2228
-6298.0,2226
-6374.0,2234
-6230.0,2194
-6252.0,2212
-6048.0,2148
-6120.0,2172
-6094.0,2178
-6252.0,2212
-6296.0,2220
-6296.0,2216
-6220.0,2192
-6204.0,2196
-6246.0,2214
-6198.0,2206
-6078.0,2162
-6296.0,2224
-6292.0,2228
-6380.0,2244
-6112.0,2176
-6252.0,2216
-6320.0,2224
-6372.0,2240
-6360.0,2240
-6260.0,2216
-6194.0,2206
-6376.0,2248
-6274.0,2214
-6184.0,2180
-6256.0,2212
-6256.0,2212
-6370.0,2238
-6526.0,2278
-6556.0,2284
-6250.0,2202
-6204.0,2196
-6190.0,2202
-6284.0,2220
-6214.0,2182
-6180.0,2184
-6242.0,2198
-6246.0,2206
-6192.0,2184
-6150.0,2190
-6010.0,2138
-6012.0,2140
-5942.0,2126
-6066.0,2162
-6462.0,2262
-6670.0,2314
-6562.0,2286
-6444.0,2248
-6236.0,2196
-6232.0,2196
-6144.0,2180
-6194.0,2198
-6084.0,2172
-6174.0,2182
-6250.0,2194
-6322.0,2222
-6142.0,2178
-6092.0,2176
-6144.0,2184
-6320.0,2220
-6328.0,2232
-6218.0,2202
-6242.0,2210
-6080.0,2164
-5822.0,2098
-6138.0,2174
-5980.0,2136
-6086.0,2166
-6230.0,2206
-6254.0,2198
-6258.0,2218
-6204.0,2204
-6104.0,2172
-6080.0,2168
-6234.0,2194
-6306.0,2230
-6262.0,2206
-6188.0,2184
-6168.0,2192
-6332.0,2232
-6424.0,2260
-6430.0,2258
-6380.0,2248
-6326.0,2222
-6112.0,2168
-6222.0,2198
-6074.0,2150
-5956.0,2132
-6038.0,2130
-6170.0,2194
-6308.0,2228
-6316.0,2220
-6380.0,2240
-6272.0,2220
-6176.0,2184
-6190.0,2194
-6406.0,2246
-6338.0,2226
-6298.0,2218
-6312.0,2212
-6358.0,2234
-6344.0,2240
-6250.0,2226
-6140.0,2188
-6440.0,2268
-6374.0,2238
-6390.0,2246
-6340.0,2244
-6338.0,2226
-6344.0,2236
-6396.0,2256
-6330.0,2234
-6254.0,2210
-6326.0,2238
-6236.0,2208
-6210.0,2198
-6296.0,2220
-6388.0,2248
-6208.0,2192
-6444.0,2252
-6348.0,2232
-6354.0,2234
-6316.0,2232
-6316.0,2228
-6356.0,2232
-6368.0,2252
-6434.0,2262
-6342.0,2234
-6214.0,2198
-6294.0,2206
-6404.0,2244
-6210.0,2210
-6258.0,2206
-6316.0,2236
-6150.0,2190
-6362.0,2238
-6360.0,2244
-6266.0,2218
-6026.0,2158
-6112.0,2184
-6172.0,2188
-6134.0,2178
-6378.0,2234
-6284.0,2220
-6258.0,2222
-6112.0,2176
-6240.0,2208
-6166.0,2186
-6256.0,2208
-6254.0,2202
-6160.0,2184
-6180.0,2184
-6218.0,2198
-6252.0,2204
-6258.0,2214
-6370.0,2238
-6386.0,2238
-6366.0,2230
-6290.0,2210
-6254.0,2206
-6536.0,2284
-6424.0,2248
-6316.0,2220
-6206.0,2194
-6248.0,2208
-6322.0,2230
-6392.0,2256
-6228.0,2208
-6222.0,2206
-6306.0,2214
-6264.0,2204
-6460.0,2248
-6398.0,2250
-6308.0,2224
-6290.0,2222
-6202.0,2202
-6228.0,2200
-6152.0,2184
-6306.0,2230
-6302.0,2226
-6290.0,2226
-6374.0,2242
-6226.0,2202
-6056.0,2156
-6154.0,2174
-6090.0,2150
-6096.0,2172
-6264.0,2204
-6258.0,2202
-6278.0,2210
-6156.0,2192
-6262.0,2218
-6232.0,2212
-6176.0,2196
-6284.0,2212
-6242.0,2198
-6266.0,2214
-6122.0,2178
-6312.0,2232
-6332.0,2232
-6206.0,2202
-6376.0,2244
-6328.0,2220
-6244.0,2208
-6244.0,2204
-6262.0,2214
-6120.0,2176
-6234.0,2198
-6214.0,2202
-6182.0,2194
-6172.0,2196
-6200.0,2200
-6280.0,2220
-6566.0,2282
-6296.0,2220
-6274.0,2210
