Energy,Magnetization
-4432.0,1294
-7608.0,2048
-9064.0,2338
-9608.0,2434
-9916.0,2486
-9952.0,2492
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-9988.0,2498
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-9988.0,2498
-9988.0,2498
-9976.0,2496
-9988.0,2498
-9988.0,2498
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-9988.0,2498
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-9988.0,2498
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-9988.0,2498
-9988.0,2498
-9988.0,2498
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-9988.0,2498
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-9988.0,2498
-10000.0,2500
-10000.0,2500
-9988.0,2498
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-10000.0,2500
-9976.0,2496
-10000.0,2500
-10000.0,2500
