Energy,Magnetization
-3360.0,72
-3272.0,82
-3220.0,114
-3272.0,56
-3256.0,8
-3220.0,24
-3312.0,-14
-3308.0,-14
-3372.0,-76
-3324.0,-92
-3340.0,-136
-3180.0,-166
-3112.0,-204
-3296.0,-244
-3292.0,-152
-3284.0,-210
-3280.0,-188
-3260.0,-86
-3240.0,-106
-3212.0,-140
-3304.0,-94
-3252.0,-160
-3324.0,-204
-3312.0,-156
-3240.0,-202
-3364.0,-194
-3480.0,-210
-3424.0,-188
-3300.0,-104
-3392.0,-88
-3228.0,-12
-3220.0,-80
-3152.0,-164
-3164.0,-140
-3224.0,-184
-3164.0,-182
-3132.0,-216
-3116.0,-210
-3228.0,-228
-3144.0,-228
-3136.0,-284
-3112.0,-322
-3084.0,-288
-3284.0,-310
-3256.0,-234
-3232.0,-206
-3408.0,-210
-3296.0,-190
-3288.0,-208
-3244.0,-220
-3132.0,-184
-3176.0,-222
-3164.0,-226
-3260.0,-268
-3308.0,-182
-3232.0,-168
-3240.0,-144
-3220.0,-88
-3244.0,-60
-3252.0,-26
-3268.0,2
-3248.0,0
-3216.0,30
-3144.0,40
-3216.0,106
-3076.0,102
-3096.0,120
-3184.0,166
-3116.0,128
-3112.0,108
-3160.0,112
-3180.0,68
-3172.0,150
-3152.0,102
-3208.0,116
-3108.0,180
-3136.0,186
-3060.0,212
-3192.0,150
-3148.0,186
-3168.0,180
-3188.0,248
-3068.0,194
-3120.0,220
-3168.0,208
-3276.0,252
-3188.0,248
-2996.0,270
-3044.0,208
-3084.0,154
-3056.0,148
-3272.0,78
-3408.0,100
-3360.0,30
-3320.0,80
-3240.0,96
-3240.0,70
-3244.0,46
-3228.0,-74
-3260.0,-8
-3196.0,12
-3300.0,-2
-3164.0,52
-3224.0,52
-3176.0,30
-3076.0,42
-3100.0,72
-3176.0,134
-3164.0,190
-3168.0,166
-3156.0,166
-3352.0,62
-3228.0,114
-3088.0,96
-3092.0,36
-3148.0,72
-3228.0,44
-3288.0,74
-3180.0,50
-3188.0,94
-3256.0,192
-3284.0,170
-3224.0,140
-3292.0,128
-3304.0,136
-3340.0,76
-3264.0,2
-3256.0,58
-3300.0,86
-3380.0,94
-3392.0,108
-3400.0,80
-3384.0,68
-3308.0,72
-3196.0,48
-3204.0,66
-3308.0,82
-3232.0,86
-3264.0,118
-3208.0,128
-3140.0,70
-3064.0,48
-3200.0,14
-3192.0,58
-3128.0,76
-3152.0,68
-3176.0,16
-3204.0,14
-3236.0,58
-3232.0,68
-3240.0,78
-3188.0,-4
-3180.0,60
-3044.0,82
-3160.0,186
-3232.0,226
-3172.0,214
-3140.0,258
-3180.0,258
-3204.0,268
-3264.0,188
-3296.0,304
-3204.0,330
-3264.0,372
-3100.0,322
-3272.0,334
-3156.0,342
-3144.0,290
-3316.0,214
-3244.0,340
-3288.0,260
-3272.0,266
-3280.0,314
-3340.0,372
-3252.0,334
-3200.0,336
-3188.0,344
-3208.0,322
-3160.0,356
-3220.0,430
-3304.0,366
-3352.0,348
-3352.0,326
-3388.0,256
-3452.0,322
-3288.0,330
-3208.0,358
-3176.0,366
-3104.0,296
-3068.0,258
-3048.0,292
-3128.0,278
-3180.0,214
-3156.0,208
-3108.0,158
-3088.0,200
-3012.0,222
-3020.0,184
-2912.0,184
-2944.0,184
-3032.0,280
-2896.0,332
-3052.0,330
-3088.0,296
-3096.0,302
-3168.0,352
-3132.0,322
-3148.0,242
-3080.0,228
-3080.0,184
-3248.0,290
-3020.0,258
-2928.0,236
-3096.0,284
-3164.0,348
-3220.0,324
-3244.0,300
-3244.0,288
-3316.0,284
-3376.0,250
-3276.0,268
-3248.0,298
-3332.0,286
-3356.0,208
-3300.0,208
-3320.0,146
-3388.0,110
-3460.0,144
-3340.0,132
-3284.0,152
-3344.0,132
-3420.0,116
-3320.0,70
-3404.0,192
-3420.0,178
-3356.0,106
-3208.0,152
-3280.0,50
-3192.0,10
-3244.0,2
-3224.0,-76
-3380.0,10
-3368.0,40
-3448.0,12
-3316.0,4
-3320.0,20
-3320.0,-12
-3268.0,-12
-3444.0,82
-3408.0,20
-3268.0,-56
-3128.0,-156
-3140.0,-190
-3204.0,-136
-3236.0,-120
-3296.0,6
-3256.0,-42
-3380.0,32
-3364.0,74
-3300.0,136
-3284.0,150
-3344.0,206
-3336.0,232
-3340.0,222
-3432.0,268
-3388.0,270
-3348.0,188
-3308.0,254
-3380.0,286
-3436.0,332
-3384.0,354
-3384.0,388
-3408.0,342
-3372.0,332
-3560.0,424
-3452.0,448
-3432.0,462
-3460.0,428
-3416.0,390
-3352.0,436
-3244.0,380
-3200.0,324
-3180.0,314
-3152.0,310
-3048.0,262
-3284.0,218
-3244.0,184
-3232.0,194
-3240.0,184
-3296.0,198
-3296.0,106
-3336.0,54
-3316.0,-110
-3288.0,-44
-3224.0,-2
-3148.0,-98
-3156.0,-88
-3260.0,-130
-3292.0,-172
-3220.0,-182
-3264.0,-164
-3252.0,-170
-3156.0,-214
-3164.0,-122
-3116.0,-92
-3056.0,-64
-3132.0,-104
-3096.0,-82
-3220.0,-198
-3096.0,-328
-3188.0,-220
-3156.0,-108
-3124.0,-48
-3112.0,-70
-3124.0,-52
-3132.0,-10
-3136.0,-20
-3100.0,-56
-3192.0,-74
-3136.0,-68
-3120.0,-104
-3284.0,-134
-3284.0,-156
-3336.0,-172
-3288.0,-160
-3252.0,-234
-3256.0,-166
-3192.0,-162
-3276.0,-228
-3212.0,-202
-3272.0,-212
-3224.0,-228
-3104.0,-272
-3120.0,-306
-3232.0,-276
-3348.0,-236
-3304.0,-226
-3364.0,-238
-3356.0,-288
-3312.0,-184
-3252.0,-204
-3304.0,-186
-3328.0,-176
-3332.0,-194
-3316.0,-224
-3408.0,-206
-3396.0,-210
-3340.0,-148
-3496.0,-158
-3456.0,-226
-3536.0,-208
-3476.0,-230
-3536.0,-280
-3508.0,-284
-3448.0,-332
-3484.0,-366
-3452.0,-404
-3476.0,-330
-3356.0,-290
-3408.0,-230
-3352.0,-218
-3472.0,-246
-3464.0,-236
-3568.0,-268
-3632.0,-222
-3500.0,-188
-3516.0,-230
-3532.0,-282
-3524.0,-324
-3536.0,-298
-3488.0,-284
-3436.0,-340
-3424.0,-310
-3516.0,-328
-3552.0,-332
-3584.0,-320
-3520.0,-308
-3652.0,-326
-3392.0,-268
-3504.0,-202
-3640.0,-228
-3656.0,-266
-3492.0,-254
-3448.0,-278
-3424.0,-298
-3216.0,-282
-3196.0,-290
-3232.0,-226
-3396.0,-236
-3496.0,-228
-3388.0,-176
-3356.0,-174
-3376.0,-130
-3292.0,-104
-3436.0,-160
-3440.0,-244
-3492.0,-256
-3344.0,-210
-3360.0,-196
-3396.0,-190
-3440.0,-248
-3424.0,-236
-3484.0,-222
-3492.0,-214
-3376.0,-218
-3440.0,-142
-3456.0,-156
-3532.0,-128
-3604.0,-96
-3588.0,-118
-3440.0,-60
-3424.0,-86
-3472.0,-60
-3388.0,-72
-3172.0,-150
-3144.0,-170
-3120.0,-44
-3208.0,-70
-3192.0,-80
-3284.0,-46
-3112.0,-170
-3024.0,-134
-3176.0,-74
-3296.0,-50
-3200.0,-30
-3352.0,24
-3252.0,-4
-3292.0,-76
-3240.0,-62
-3248.0,-30
-3264.0,-10
-3300.0,-54
-3460.0,-60
-3476.0,-32
-3384.0,-38
-3412.0,-26
-3484.0,20
-3380.0,-2
-3456.0,-2
-3172.0,-12
-3056.0,72
-3092.0,134
-3168.0,242
-3140.0,178
-3116.0,208
-3088.0,324
-3068.0,334
-3088.0,344
-3188.0,308
-3196.0,280
-3224.0,298
-3272.0,300
-3308.0,316
-3204.0,368
-3308.0,394
-3284.0,362
-3200.0,324
-3264.0,320
-3264.0,328
-3108.0,256
-3088.0,264
-3068.0,184
-3128.0,256
-3272.0,206
-3300.0,112
-3220.0,70
-3168.0,90
-3140.0,114
-3200.0,170
-3188.0,178
-3256.0,192
-3164.0,206
-3336.0,262
-3180.0,258
-3260.0,290
-3296.0,182
-3276.0,126
-3264.0,134
-3188.0,94
-3272.0,88
-3236.0,134
-3252.0,176
-3236.0,170
-3212.0,162
-3256.0,170
-3224.0,182
-3260.0,118
-3248.0,170
-3248.0,188
-3232.0,230
-3000.0,256
-3100.0,198
-3300.0,182
-3364.0,174
-3276.0,176
-3280.0,132
-3276.0,136
-3272.0,172
-3192.0,258
-3200.0,296
-3332.0,348
-3612.0,330
-3568.0,300
-3436.0,324
-3400.0,278
-3288.0,292
-3312.0,210
-3328.0,238
-3200.0,248
-3316.0,280
-3200.0,298
-3304.0,272
-3312.0,294
-3384.0,332
-3276.0,304
-3248.0,348
-3252.0,296
-3224.0,292
-3224.0,270
-3252.0,220
-3364.0,158
-3296.0,116
-3224.0,60
-3308.0,40
-3312.0,130
-3324.0,164
-3256.0,148
-3264.0,142
-3408.0,242
-3364.0,174
-3324.0,200
-3312.0,242
-3316.0,196
-3376.0,140
-3244.0,168
-3244.0,116
-3344.0,106
-3176.0,114
-3288.0,208
-3344.0,198
-3384.0,152
-3300.0,218
-3340.0,270
-3280.0,300
-3304.0,276
-3232.0,258
-3248.0,218
-3396.0,234
-3360.0,252
-3432.0,262
-3432.0,298
-3468.0,328
-3284.0,384
-3276.0,420
-3284.0,418
-3244.0,424
-3228.0,448
-3312.0,428
-3180.0,472
-3288.0,496
-3312.0,550
-3364.0,462
-3400.0,402
-3504.0,406
-3468.0,392
-3612.0,410
-3576.0,414
-3616.0,408
-3560.0,388
-3464.0,294
-3432.0,324
-3460.0,382
-3372.0,412
-3372.0,416
-3232.0,338
-3236.0,362
-3308.0,392
-3516.0,522
-3448.0,458
-3464.0,478
-3532.0,480
-3344.0,492
-3360.0,438
-3240.0,338
-3356.0,276
-3416.0,282
-3508.0,298
-3496.0,272
-3372.0,340
-3320.0,410
-3296.0,338
-3392.0,258
-3336.0,192
-3188.0,272
-3216.0,334
-3260.0,422
-3244.0,508
-3364.0,564
-3300.0,550
-3316.0,516
-3296.0,510
-3352.0,502
-3340.0,458
-3228.0,486
-3108.0,478
-2936.0,378
-3036.0,328
-3076.0,220
-3084.0,224
-3268.0,196
-3312.0,270
-3312.0,238
-3312.0,310
-3224.0,218
-3292.0,190
-3368.0,166
-3436.0,216
-3308.0,244
-3240.0,238
-3308.0,202
-3236.0,236
-3368.0,232
-3304.0,232
-3384.0,196
-3272.0,118
-3420.0,96
-3352.0,112
-3336.0,124
-3416.0,104
-3432.0,160
-3488.0,148
-3468.0,108
-3392.0,102
-3420.0,76
-3336.0,112
-3272.0,138
-3384.0,108
-3384.0,124
-3356.0,130
-3276.0,102
-3264.0,142
-3232.0,86
-3352.0,110
-3356.0,48
-3204.0,28
-3232.0,-38
-3160.0,-94
-3072.0,-136
-3156.0,-142
-3228.0,-188
-3080.0,-174
-3224.0,-168
-3256.0,-250
-3192.0,-188
-3212.0,-148
-3216.0,-182
-3272.0,-232
-3260.0,-220
-3140.0,-176
-3132.0,-166
-3208.0,-240
-3288.0,-282
-3280.0,-228
-3276.0,-306
-3312.0,-284
-3304.0,-292
-3356.0,-314
-3368.0,-278
-3396.0,-298
-3372.0,-338
-3308.0,-326
-3296.0,-310
-3228.0,-150
-3300.0,-182
-3276.0,-180
-3460.0,-200
-3544.0,-306
-3480.0,-262
-3428.0,-264
-3468.0,-262
-3352.0,-250
-3352.0,-160
-3384.0,-164
-3476.0,-198
-3488.0,-182
-3392.0,-204
-3292.0,-290
-3344.0,-240
-3436.0,-238
-3424.0,-174
-3416.0,-176
-3480.0,-166
-3516.0,-228
-3408.0,-202
-3384.0,-264
-3344.0,-178
-3304.0,-232
-3184.0,-210
-3232.0,-238
-3340.0,-204
-3320.0,-232
-3268.0,-248
-3304.0,-320
-3344.0,-350
-3256.0,-290
-3240.0,-296
-3360.0,-298
-3472.0,-380
-3472.0,-348
-3356.0,-380
-3344.0,-350
-3308.0,-348
-3280.0,-318
-3304.0,-324
-3360.0,-398
-3312.0,-360
-3340.0,-356
-3288.0,-412
-3388.0,-432
-3344.0,-458
-3440.0,-480
-3424.0,-560
-3364.0,-548
-3312.0,-574
-3396.0,-612
-3256.0,-638
-3248.0,-656
-3256.0,-610
-3268.0,-636
-3244.0,-600
-3328.0,-578
-3340.0,-530
-3264.0,-568
-3180.0,-540
-3252.0,-558
-3276.0,-588
-3176.0,-654
-3212.0,-636
-3172.0,-632
-3216.0,-756
-3260.0,-804
-3320.0,-764
-3192.0,-772
-3240.0,-854
-3320.0,-836
-3292.0,-772
-3188.0,-820
-3208.0,-816
-3288.0,-714
-3280.0,-798
-3404.0,-758
-3388.0,-818
-3384.0,-804
-3224.0,-816
-3232.0,-834
-3224.0,-840
-3100.0,-834
-3204.0,-840
-3280.0,-874
-3332.0,-892
-3360.0,-948
-3300.0,-894
-3312.0,-906
-3276.0,-946
-3344.0,-976
-3392.0,-1044
-3384.0,-1056
-3424.0,-1088
-3312.0,-1042
-3388.0,-970
-3312.0,-942
-3400.0,-1008
-3556.0,-1090
-3504.0,-1156
-3348.0,-1144
-3460.0,-1268
-3436.0,-1274
-3544.0,-1290
-3524.0,-1284
-3592.0,-1294
-3660.0,-1342
-3708.0,-1354
-3664.0,-1416
-3660.0,-1388
-3328.0,-1318
-3412.0,-1362
-3404.0,-1350
-3536.0,-1344
-3344.0,-1238
-3436.0,-1304
-3484.0,-1248
-3428.0,-1300
-3408.0,-1298
-3356.0,-1292
-3352.0,-1328
-3312.0,-1308
-3344.0,-1330
-3264.0,-1278
-3356.0,-1352
-3420.0,-1394
-3456.0,-1396
-3484.0,-1338
-3484.0,-1356
-3564.0,-1394
-3548.0,-1454
-3400.0,-1388
-3392.0,-1360
-3372.0,-1382
-3372.0,-1360
-3376.0,-1388
-3292.0,-1382
-3428.0,-1412
-3384.0,-1362
-3480.0,-1362
-3444.0,-1404
-3288.0,-1322
-3264.0,-1334
-3384.0,-1340
-3360.0,-1354
-3480.0,-1394
-3492.0,-1422
-3456.0,-1376
-3380.0,-1356
-3428.0,-1390
-3432.0,-1408
-3388.0,-1376
-3332.0,-1296
-3452.0,-1302
-3492.0,-1364
-3400.0,-1348
-3532.0,-1396
-3548.0,-1406
-3540.0,-1472
-3556.0,-1470
-3648.0,-1516
-3452.0,-1444
-3420.0,-1440
-3484.0,-1408
-3484.0,-1418
-3468.0,-1428
-3420.0,-1326
-3432.0,-1334
-3432.0,-1358
-3596.0,-1444
-3508.0,-1368
-3484.0,-1388
-3432.0,-1406
-3476.0,-1398
-3468.0,-1410
-3568.0,-1428
-3556.0,-1486
-3488.0,-1510
-3496.0,-1542
-3584.0,-1558
-3420.0,-1494
-3448.0,-1488
-3336.0,-1436
-3440.0,-1436
-3512.0,-1398
-3484.0,-1394
-3512.0,-1374
-3436.0,-1352
-3388.0,-1292
-3304.0,-1294
-3380.0,-1240
-3364.0,-1280
-3464.0,-1306
-3492.0,-1334
-3356.0,-1220
-3324.0,-1204
-3420.0,-1254
-3412.0,-1272
-3380.0,-1296
-3448.0,-1326
-3436.0,-1378
-3504.0,-1388
-3508.0,-1408
-3364.0,-1376
-3452.0,-1356
-3448.0,-1364
-3492.0,-1370
-3528.0,-1408
-3488.0,-1430
-3452.0,-1482
-3440.0,-1534
-3372.0,-1514
-3480.0,-1518
-3304.0,-1418
-3352.0,-1444
-3464.0,-1466
-3376.0,-1416
-3480.0,-1406
-3492.0,-1344
-3364.0,-1322
-3324.0,-1302
-3408.0,-1400
-3372.0,-1406
-3384.0,-1444
-3404.0,-1478
-3464.0,-1502
-3508.0,-1504
-3512.0,-1554
-3536.0,-1542
-3536.0,-1532
-3456.0,-1382
-3544.0,-1450
-3580.0,-1406
-3412.0,-1358
-3432.0,-1416
-3372.0,-1380
-3356.0,-1344
-3372.0,-1264
-3372.0,-1352
-3436.0,-1334
-3328.0,-1340
-3340.0,-1232
-3328.0,-1196
-3368.0,-1174
-3384.0,-1156
-3420.0,-1240
-3280.0,-1154
-3308.0,-1196
-3380.0,-1134
-3324.0,-1160
-3428.0,-1254
-3396.0,-1180
-3368.0,-1136
-3368.0,-1136
-3412.0,-1186
-3440.0,-1218
-3480.0,-1178
-3384.0,-1188
-3396.0,-1130
-3296.0,-1140
-3348.0,-1182
-3304.0,-1220
-3344.0,-1136
-3448.0,-1120
-3420.0,-1124
-3520.0,-1166
-3440.0,-1162
-3572.0,-1174
-3456.0,-1156
-3520.0,-1222
-3500.0,-1234
-3336.0,-1178
-3436.0,-1200
-3344.0,-1178
-3320.0,-1176
-3404.0,-1198
-3440.0,-1204
-3424.0,-1146
-3384.0,-1104
-3604.0,-1138
-3484.0,-1122
-3416.0,-1104
-3320.0,-1120
-3356.0,-1220
-3324.0,-1162
-3308.0,-1136
-3208.0,-1200
-3288.0,-1186
-3352.0,-1194
-3320.0,-1182
-3312.0,-1200
-3364.0,-1242
-3440.0,-1242
-3456.0,-1184
-3360.0,-1192
-3392.0,-1164
-3436.0,-1152
-3352.0,-1160
-3388.0,-1100
-3524.0,-1140
-3276.0,-1086
-3196.0,-1100
-3244.0,-1164
-3200.0,-1210
-3344.0,-1294
-3316.0,-1318
-3328.0,-1368
-3388.0,-1374
-3500.0,-1460
-3536.0,-1538
-3640.0,-1582
-3600.0,-1546
-3648.0,-1562
-3384.0,-1422
-3520.0,-1496
-3556.0,-1484
-3476.0,-1464
-3524.0,-1450
-3504.0,-1404
-3420.0,-1356
-3452.0,-1348
-3328.0,-1320
-3376.0,-1380
-3432.0,-1430
-3428.0,-1432
-3508.0,-1442
-3444.0,-1416
-3456.0,-1468
-3492.0,-1472
-3596.0,-1522
-3592.0,-1576
-3324.0,-1486
-3296.0,-1456
-3348.0,-1424
-3344.0,-1458
-3368.0,-1416
-3396.0,-1526
-3444.0,-1556
-3556.0,-1560
-3500.0,-1544
-3560.0,-1598
-3556.0,-1570
-3536.0,-1590
-3584.0,-1568
-3612.0,-1576
-3724.0,-1634
-3720.0,-1562
-3556.0,-1514
-3548.0,-1506
-3548.0,-1524
-3688.0,-1580
-3596.0,-1574
-3568.0,-1526
-3548.0,-1554
-3628.0,-1502
-3612.0,-1518
-3608.0,-1548
-3476.0,-1496
-3344.0,-1446
-3324.0,-1458
-3300.0,-1444
-3408.0,-1508
-3340.0,-1410
-3472.0,-1442
-3432.0,-1458
-3448.0,-1490
-3404.0,-1444
-3436.0,-1488
-3552.0,-1530
-3496.0,-1430
-3396.0,-1428
-3332.0,-1368
-3452.0,-1370
-3512.0,-1380
-3324.0,-1348
-3312.0,-1324
-3328.0,-1412
-3408.0,-1426
-3372.0,-1392
-3380.0,-1348
-3392.0,-1352
-3432.0,-1420
-3396.0,-1420
-3336.0,-1382
-3340.0,-1380
-3372.0,-1412
-3388.0,-1404
-3308.0,-1388
-3316.0,-1390
-3448.0,-1424
-3444.0,-1448
-3456.0,-1398
-3464.0,-1378
-3404.0,-1384
-3464.0,-1354
-3448.0,-1320
-3344.0,-1270
-3296.0,-1320
-3388.0,-1342
-3488.0,-1372
-3416.0,-1316
-3424.0,-1312
-3500.0,-1382
-3496.0,-1426
-3536.0,-1476
-3528.0,-1440
-3472.0,-1410
-3552.0,-1440
-3592.0,-1420
-3516.0,-1446
-3580.0,-1454
-3588.0,-1522
-3496.0,-1514
